SuburbId,PostalCode,Suburb,Latitude,Longitude
11597,5356,Steinfeld,-34.347215,139.300693
11598,5575,Stenhouse Bay,-35.271014,136.941572
11599,2880,Stephens Creek,-31.835489,141.512534
11600,4875,Stephens Island,-9.507367,143.545451
11601,5433,Stephenston,-32.384356,138.207112
11602,5069,Stepney,-34.909365,138.628039
11603,7030,Steppes,-42.090827,146.875604
11604,4873,Stewart Creek Valley,-16.273901,145.313460
11605,5271,Stewart Range,-36.962923,140.600095
11606,4702,Stewarton,-23.797854,148.917883
11607,2337,Stewarts Brook,-32.001384,151.270253
11608,2795,Stewarts Mount,-33.412150,149.505697
11609,2443,Stewarts River,-31.723643,152.636154
11610,7216,Stieglitz,-41.321461,148.303578
11611,6021,Stirling,-31.883428,115.809897
11612,6271,Stirling Estate,-33.519440,115.536670
11613,5710,Stirling North,-32.517784,137.840826
11614,6338,Stirling Range National Park,-34.404353,118.041906
11615,3862,Stockdale,-37.782622,147.203663
11616,4625,Stockhaven,-25.745047,151.936912
11617,2725,Stockinbingal,-34.506023,147.879961
11618,4280,Stockleigh,-27.781535,153.057724
11619,5410,Stockport,-34.331919,138.734339
11620,2322,Stockrington,-32.861825,151.606080
11621,2295,Stockton,-32.916120,151.784380
11622,5355,Stockwell,-34.435352,139.055301
11623,4703,Stockyard,-22.812513,150.798937
11624,5460,Stockyard Creek,-34.300360,138.585443
11625,3373,Stockyard Hill,-37.535960,143.251325
11626,5330,Stockyard Plain,-34.264434,139.809397
11627,2484,Stokers Siding,-28.393503,153.403631
11628,4823,Stokes,-18.682980,140.514753
11629,5223,Stokes Bay,-35.629407,137.203665
11630,5480,Stone Hut,-33.109017,138.297815
11631,5352,Stone Well,-34.507853,138.940260
11632,3221,Stonehaven,-38.126164,144.242063
11633,4612,Stonelands,-26.108698,151.713219
11634,3373,Stoneleigh,-37.585741,143.259390
11635,4120,Stones Corner,-27.501368,153.046340
11636,6081,Stoneville,-31.877344,116.168710
11637,7119,Stonor,-42.397107,147.375552
11638,2480,Stony Chute,-28.576926,153.155256
11639,4514,Stony Creek,-26.926835,152.712554
11640,2734,Stony Crossing,-35.076135,143.556647
11641,7252,Stony Head,-41.031133,146.978109
11642,7310,Stony Rise,-41.196035,146.339606
11643,5066,Stonyfell,-34.934882,138.677631
11644,3260,Stonyford,-38.325844,143.340311
11645,7306,Stoodley,-41.394548,146.408132
11646,4380,Storm King,-28.725990,151.981921
11647,7184,Stormlea,-43.176875,147.769879
11648,4860,Stoters Hill,-17.534175,145.966162
11649,2487,Stotts Creek,-28.278516,153.516166
11650,6714,Stove Hill,-20.757396,116.849507
11651,5461,Stow,-34.013881,138.394732
11652,7321,Stowport,-41.112597,145.928906
11653,3851,Stradbroke,-38.249195,147.054141
11654,7468,Strahan,-42.155038,145.325089
11655,3461,Strangways,-37.135335,144.076945
11656,2422,Stratford,-32.119279,151.937941
11657,3658,Strath Creek,-37.236985,145.221193
11658,5255,Strathalbyn,-35.259284,138.890580
11659,3622,Strathallan,-36.256220,144.714650
11660,6237,Stratham,-33.470393,115.594020
11661,7109,Strathblane,-43.337665,146.971238
11662,3666,Strathbogie,-36.855417,145.735508
11663,2429,Strathcedar,-31.772987,152.363074
11664,3550,Strathdale,-36.759340,144.298591
11665,4800,Strathdickie,-20.329371,148.611459
11666,3312,Strathdownie,-37.727419,141.144830
11667,2470,Stratheden,-28.802720,152.954303
11668,6309,Stratherne,-32.651670,117.348060
11669,3099,Strathewen,-37.536330,145.273454
11670,1819,Strathfield,-33.877139,151.093326
11671,2136,Strathfield South,-33.891711,151.082992
11672,3551,Strathfieldsaye,-36.806320,144.355351
11673,3301,Strathkellar,-37.717544,142.126345
11674,3364,Strathlea,-37.139606,143.963403
11675,3641,Strathmerton,-35.925386,145.478470
11676,4871,Strathmore,-17.862329,142.559244
11677,3041,Strathmore Heights,-37.716678,144.897568
11678,4500,Strathpine,-27.304267,152.989087
11679,4500,Strathpine Centre,-27.306901,152.993382
11680,6056,Stratton,-31.865976,116.043026
11681,1428,Strawberry Hills,-33.726098,150.931838
11682,5680,Streaky Bay,-32.797179,134.211181
11683,3351,Streatham,-37.679137,143.058258
11684,6721,Strelley,-20.479767,118.957866
11685,4116,Stretton,-27.615366,153.070228
11686,7140,Strickland,-42.382579,146.651614
11687,2425,Stroud,-32.402364,151.966607
11688,2420,Stroud Hill,-32.376660,151.811875
11689,2415,Stroud Road,-32.344759,151.929068
11690,5271,Struan,-37.091128,140.788407
11691,4714,Struck Oil,-23.614052,150.448475
11692,7255,Strzelecki,-40.257120,148.081634
11693,4811,Stuart,-19.337068,146.857078
11694,3478,Stuart Mill,-36.805748,143.286094
11695,820,Stuart Park,-12.438900,130.843067
11696,2820,Stuart Town,-32.805688,149.077263
11697,2441,Stuarts Point,-30.821108,152.993983
11698,2852,Stubbo,-32.317461,149.585099
11699,2710,Stud Park,-35.386864,144.968605
11700,4210,Studio Village,-27.922641,153.320644
11701,4829,Sturt,-23.564872,138.664004
11702,6770,Sturt Creek,-18.838615,128.178265
11703,5000,Sturt Street,-34.933259,138.593516
11704,7140,Styx,-42.784288,146.714230
11705,6904,Subiaco,-31.943654,115.834628
11706,6008,Subiaco East,-31.922043,115.830285
11707,6964,Success,-32.022746,115.860179
11708,2481,Suffolk Park,-28.689842,153.610159
11709,3221,Sugarloaf,-38.696665,143.799230
11710,3659,Sugarloaf Creek,-37.128108,145.024365
11711,3885,Suggan Buggan,-36.981011,148.272173
11712,3352,Sulky,-37.464987,143.836332
11713,5607,Sullivan,-34.656887,135.787019
11714,7316,Sulphur Creek,-41.094497,146.023135
11715,2130,Summer Hill,-33.891712,151.137258
11716,2800,Summer Hill Creek,-33.217273,149.132468
11717,2440,Summer Island,-30.988916,152.985562
11718,3570,Summerfield,-38.246860,145.066308
11719,7250,Summerhill,-41.466672,147.117900
11720,4341,Summerholm,-27.638127,152.451503
11721,2259,Summerland Point,-33.139085,151.565431
11722,3922,Summerlands,-38.506601,145.145082
11723,5141,Summertown,-34.959645,138.730911
11724,4074,Sumner,-27.563657,152.936260
11725,2777,Sun Valley,-33.712081,150.592445
11726,3429,Sunbury,-37.576859,144.731425
11727,3658,Sunday Creek,-37.255734,145.043200
11728,3922,Sunderland Bay,-38.507505,145.277902
11729,4860,Sundown,-17.494503,146.021966
11730,5322,Sunlands,-34.120111,139.884765
11731,2795,Sunny Corner,-33.381925,149.885191
11732,4605,Sunny Nook,-26.114717,151.887256
11733,4109,Sunnybank,-27.578146,153.054514
11734,4109,Sunnybank Hills,-27.611448,153.054261
11735,4109,Sunnybank South,-27.587839,153.060770
11736,5422,Sunnybrae,-33.089150,138.834432
11737,3496,Sunnycliffs,-34.287540,142.191911
11738,5354,Sunnydale,-34.661287,139.603682
11739,2372,Sunnyside,-29.002863,151.940619
11740,5552,Sunnyvale,-34.143923,137.817398
11741,4567,Sunrise Beach,-26.418479,153.108681
11742,4825,Sunset,-20.708587,139.510068
11743,6530,Sunset Beach,-28.719983,114.620701
11744,3922,Sunset Strip,-38.497091,145.262363
11745,4655,Sunshine Acres,-25.356852,152.788735
11746,2536,Sunshine Bay,-35.741606,150.209090
11747,4567,Sunshine Beach,-26.406582,153.104516
11748,3020,Sunshine North,-37.768904,144.830258
11749,4558,Sunshine Plaza,-26.655110,153.086865
11750,3020,Sunshine West,-37.799830,144.818450
11751,2820,Suntop,-32.568222,148.824214
11752,4417,Surat,-27.152561,149.070451
11753,4724,Surbiton,-23.162804,146.658056
11754,2536,Surf Beach,-35.761341,150.210130
11755,4217,Surfers Paradise,-28.002280,153.431052
11756,2536,Surfside,-35.700788,150.198313
11757,7116,Surges Bay,-43.218087,146.989745
11758,7256,Surprise Bay,-40.115198,143.915972
11759,5126,Surrey Downs,-34.801929,138.710338
11760,3127,Surrey Hills,-37.825077,145.097412
11761,3127,Surrey Hills North,-37.834288,145.096516
11762,3125,Surrey Hills South,-37.835047,145.096407
11763,2010,Surry Hills,-33.888821,151.213328
11764,7116,Surveyors Bay,-43.278540,147.085138
11765,4655,Susan River,-25.419304,152.759720
11766,2540,Sussex Inlet,-35.157009,150.596247
11767,3478,Sutherland,-36.525343,143.189561
11768,5374,Sutherlands,-34.158102,139.201978
11769,3331,Sutherlands Creek,-38.003845,144.217941
11770,2620,Sutton,-35.161199,149.252970
11771,2577,Sutton Forest,-34.568289,150.321036
11772,3448,Sutton Grange,-36.990506,144.358577
11773,5291,Suttontown,-37.798236,140.774826
11774,4743,Suttor,-21.339211,147.981500
11775,4670,Svensson Heights,-24.886267,152.335656
11776,2471,Swan Bay,-29.059865,153.313617
11777,2462,Swan Creek,-29.668607,152.981609
11778,3585,Swan Hill,-35.336175,143.560181
11779,3585,Swan Hill West,-35.383216,143.426576
11780,3225,Swan Island,-38.249982,144.688434
11781,3249,Swan Marsh,-38.372377,143.385865
11782,7275,Swan Point,-41.255161,146.973070
11783,3903,Swan Reach,-37.810093,147.844540
11784,2370,Swan Vale,-29.769753,151.484701
11785,6056,Swan View,-31.885954,116.046470
11786,4306,Swanbank,-27.653306,152.823067
11787,6010,Swanbourne,-31.982485,115.770621
11788,2360,Swanbrook,-29.710174,151.222339
11789,4371,Swanfels,-28.176528,152.266305
11790,2540,Swanhaven,-35.180764,150.574812
11791,3673,Swanpool,-36.778041,145.990867
11792,5253,Swanport,-35.153713,139.310549
11793,2439,Swans Crossing,-31.599314,152.584176
11794,4807,Swans Lagoon,-20.078837,147.224626
11795,2281,Swansea,-33.089429,151.637046
11796,2281,Swansea Heads,-33.095210,151.657053
11797,7120,Swanston,-42.339625,147.741058
11798,3478,Swanwater,-36.523775,143.103615
11799,3480,Swanwater West,-36.512366,143.026085
11800,5270,Swede Flat,-36.468373,140.513815
11801,2325,Sweetmans Creek,-32.888045,151.190697
11802,3896,Swifts Creek,-37.250100,147.712099
11803,2606,Swinger Hill,-35.353555,149.097227
11804,2044,Sydenham,-33.915222,151.166104
11805,1140,Sydney,-33.794883,151.268071
11806,2020,Sydney Domestic Airport,-33.931479,151.184989
11807,2020,Sydney International Airport,-33.932035,151.168700
11808,2129,Sydney Markets,-33.871209,151.191884
11809,1231,Sydney South,-33.815551,151.042528
11810,2224,Sylvania,-34.008075,151.105104
11811,2224,Sylvania Southgate,-34.009895,151.104166
11812,2224,Sylvania Waters,-34.019802,151.115847
11813,3575,Sylvaterre,-36.086706,144.236156
11814,2609,Symonston,-35.347404,149.158785
11815,3149,Syndal,-37.879470,145.143233
11816,4873,Syndicate,-16.434728,145.242321
11817,4610,Taabinga,-26.587266,151.834976
11818,3875,Tabberabbera,-37.549745,147.351288
11819,2420,Tabbil Creek,-32.426194,151.737957
11820,2472,Tabbimoble,-29.204526,153.267562
11821,2652,Tabbita,-34.105646,145.847824
11822,3607,Tabilk,-36.846437,145.199887
11823,7325,Table Cape,-40.954148,145.726744
11824,2640,Table Top,-35.980270,147.000325
11825,4732,Tablederry,-22.470473,144.489156
11826,4605,Tablelands,-26.181716,151.952386
11827,4285,Tabooba,-28.134167,152.961648
11828,3289,Tabor,-37.804364,142.182405
11829,4285,Tabragalba,-28.009381,153.078620
11830,2469,Tabulam,-28.887198,152.568553
11831,2259,Tacoma,-33.285489,151.453689
11832,2259,Tacoma South,-33.289592,151.457044
11833,3714,Taggerty,-37.321513,145.711979
11834,3301,Tahara,-37.742435,141.702187
11835,3315,Tahara Bridge,-37.688100,141.648325
11836,3310,Tahara West,-37.727284,141.639652
11837,2324,Tahlee,-32.667511,152.004792
11838,2573,Tahmoor,-34.222910,150.593447
11839,4018,Taigum,-27.351215,153.046149
11840,5259,Tailem Bend,-35.395310,139.321216
11841,6324,Takalarup,-34.573501,118.113080
11842,4671,Takilberan,-24.882309,151.684709
11843,7325,Takone,-41.164229,145.634755
11844,4655,Takura,-25.330184,152.719060
11845,6710,Talandji,-22.166390,114.533330
11846,2447,Talarm,-30.701157,152.819713
11847,4871,Talaroo,-18.124614,143.947319
11848,7263,Talawa,-41.278868,147.718852
11849,2839,Talawanta,-29.519999,146.950229
11850,2720,Talbingo,-35.581624,148.303311
11851,3371,Talbot,-37.171463,143.698142
11852,6302,Talbot West,-32.130000,116.699440
11853,2830,Talbragar,-32.195236,148.627178
11854,4823,Taldora,-19.642184,140.942325
11855,5311,Taldra,-34.374572,140.838558
11856,4650,Talegalla Weir,-25.794645,152.690672
11857,4362,Talgai,-28.038022,151.898956
11858,3691,Talgarno,-36.080394,147.192407
11859,6490,Talgomine,-31.184186,118.265991
11860,5670,Talia,-33.320837,134.879444
11861,6701,Talisker,-26.271375,115.255881
11862,4213,Tallai,-28.056562,153.328655
11863,3700,Tallangatta,-36.264169,147.234124
11864,3700,Tallangatta East,-36.213658,147.258712
11865,3701,Tallangatta Valley,-36.268352,147.304527
11866,3659,Tallarook,-37.093612,145.103030
11867,2852,Tallawang,-32.211532,149.397065
11868,4228,Tallebudgera,-28.148226,153.421613
11869,4228,Tallebudgera Valley,-28.152640,153.385070
11870,4340,Tallegalla,-27.574249,152.547338
11871,2669,Tallimba,-33.994402,146.879692
11872,2579,Tallong,-34.718548,150.083071
11873,2453,Tallowwood Ridge,-30.265673,152.719119
11874,2798,Tallwood,-33.500866,149.123535
11875,2430,Tallwoods Village,-32.056396,152.507801
11876,3634,Tallygaroopna,-36.238901,145.436117
11877,2640,Talmalmo,-35.958207,147.558379
11878,2481,Talofa,-28.674223,153.559870
11879,2463,Taloumbi,-29.548453,153.267141
11880,4496,Talwood,-28.485280,149.464290
11881,4852,Tam O'Shanter,-17.914538,146.071475
11882,6532,Tamala,-26.668045,113.654497
11883,6030,Tamala Park,-31.707482,115.721981
11884,2026,Tamarama,-33.897439,151.271839
11885,4570,Tamaree,-26.131111,152.663891
11886,2441,Tamban,-30.841872,152.846606
11887,2381,Tambar Springs,-31.345202,149.829180
11888,2850,Tambaroora,-33.001044,149.424332
11889,6320,Tambellup,-34.043141,117.640948
11890,4478,Tambo,-24.884467,146.253211
11891,3893,Tambo Crossing,-37.495876,147.834030
11892,3885,Tambo Upper,-37.762781,147.866933
11893,3890,Tamboon,-37.743427,149.139474
11894,4270,Tamborine,-27.880883,153.130246
11895,4272,Tamborine Mountain,-27.905302,153.180047
11896,3858,Tamboritha,-37.462036,146.714289
11897,2340,Taminda,-31.099235,150.900252
11898,3675,Taminick,-36.405291,146.163159
11899,3669,Tamleugh,-36.604087,145.627910
11900,3669,Tamleugh North,-36.499070,145.555697
11901,6409,Tammin,-31.642541,117.486972
11902,4285,Tamrookum,-28.116994,152.917237
11903,4285,Tamrookum Creek,-28.166303,152.855550
11904,2340,Tamworth,-31.091743,150.930821
11905,4128,Tanah Merah,-27.677768,153.180872
11906,6770,Tanami,-20.037618,127.501269
11907,4556,Tanawha,-26.711518,153.046005
11908,4481,Tanbar,-26.323615,141.168992
11909,4703,Tanby,-23.228674,150.748340
11910,3260,Tandarook,-38.329228,143.177254
11911,3571,Tandarra,-36.428983,144.230263
11912,6415,Tandegin,-31.676670,118.565280
11913,4650,Tandora,-25.453497,152.841526
11914,4570,Tandur,-26.283237,152.760703
11915,4025,Tangalooma,-27.176714,153.376063
11916,3691,Tangambalanga,-36.252161,147.030914
11917,2488,Tanglewood,-28.329062,153.548995
11918,4821,Tangorin,-21.726606,144.202896
11919,2319,Tanilba Bay,-32.732589,152.002389
11920,2550,Tanja,-36.627881,149.933291
11921,3825,Tanjil,-37.943184,146.208715
11922,3833,Tanjil Bren,-37.836888,146.202667
11923,3825,Tanjil South,-38.113688,146.251572
11924,3921,Tankerton,-38.385026,145.290896
11925,2357,Tannabar,-31.385533,149.186659
11926,4680,Tannum Sands,-23.948545,151.365859
11927,4372,Tannymorel,-28.303067,152.233089
11928,4601,Tansey,-26.041126,152.048683
11929,2629,Tantangara,-35.790897,148.665701
11930,5280,Tantanoola,-37.696196,140.457593
11931,3764,Tantaraboo,-37.233885,144.827702
11932,2550,Tantawangalo,-36.794550,149.594037
11933,2731,Tantonan,-35.694669,144.540604
11934,5352,Tanunda,-34.525045,138.958933
11935,3478,Tanwood,-37.006265,143.387126
11936,3249,Tanybryn,-38.654956,143.709748
11937,5017,Taperoo,-34.804332,138.498901
11938,2540,Tapitallee,-34.829514,150.540433
11939,5333,Taplan,-34.565294,140.881348
11940,6065,Tapping,-31.716582,115.797868
11941,4421,Tara,-27.277093,150.459701
11942,2653,Taradale,-35.622554,147.939906
11943,2580,Tarago,-35.084503,149.628735
11944,4680,Taragoola,-24.101350,151.222224
11945,2580,Taralga,-34.405567,149.818683
11946,4311,Tarampa,-27.478738,152.548676
11947,2787,Tarana,-33.526572,149.908189
11948,4703,Taranganba,-23.154902,150.750043
11949,7180,Taranna,-43.056138,147.865176
11950,5275,Taratap,-36.608646,139.954148
11951,4494,Tarawera,-28.201819,149.670207
11952,2372,Tarban,-28.974138,151.912927
11953,2428,Tarbuck Bay,-32.368488,152.478147
11954,3666,Tarcombe,-36.976981,145.369449
11955,5710,Tarcoola,-30.708641,134.566410
11956,6530,Tarcoola Beach,-28.802224,114.618390
11957,5431,Tarcowie,-32.951161,138.518398
11958,2652,Tarcutta,-35.275610,147.738748
11959,6628,Tardun,-28.792926,115.749850
11960,2430,Taree,-31.911714,152.463871
11961,2430,Taree South,-31.922894,152.463802
11962,2229,Taren Point,-34.012545,151.125456
11963,7259,Targa,-41.315250,147.367333
11964,4694,Targinie,-23.783212,151.109944
11965,3451,Tarilta,-37.166325,144.192235
11966,6353,Tarin Rock,-33.110409,118.259850
11967,4068,Taringa,-27.490788,152.979036
11968,5411,Tarlee,-34.271898,138.772230
11969,7310,Tarleton,-41.232206,146.380634
11970,2580,Tarlo,-34.603183,149.806454
11971,3551,Tarnagulla,-36.774013,143.833431
11972,3029,Tarneit,-37.823738,144.692893
11973,5413,Tarnma,-34.151838,138.955462
11974,3670,Tarnook,-36.520934,145.859259
11975,4309,Tarome,-27.992503,152.480067
11976,4306,Taromeo,-26.873453,152.179063
11977,4615,Tarong,-26.763226,151.849027
11978,4420,Taroom,-25.640429,149.798475
11979,4703,Taroomball,-23.172736,150.742189
11980,3265,Taroon,-38.342070,142.872698
11981,7053,Taroona,-42.948134,147.349024
11982,5277,Tarpeena,-37.627204,140.795971
11983,3971,Tarra Valley,-38.469166,146.570952
11984,2722,Tarrabandra,-35.121668,148.188169
11985,2550,Tarraganda,-36.667587,149.866664
11986,4121,Tarragindi,-27.531675,153.044982
11987,7140,Tarraleah,-42.300914,146.450241
11988,4715,Tarramba,-24.638465,150.270171
11989,3414,Tarranyurk,-36.211453,142.034536
11990,3971,Tarraville,-38.624845,146.723439
11991,2518,Tarrawanna,-34.381864,150.887815
11992,3775,Tarrawarra,-37.654341,145.441944
11993,3678,Tarrawingee,-36.389722,146.455121
11994,3315,Tarrayoukyan,-37.327118,141.570754
11995,3463,Tarrengower,-37.021233,144.047680
11996,3315,Tarrenlea,-37.676203,141.741339
11997,2390,Tarriaro,-30.428548,149.926389
11998,3301,Tarrington,-37.767146,142.097960
11999,2322,Tarro,-32.808847,151.668182
12000,3283,Tarrone,-38.217637,142.192786
12001,3956,Tarwin,-38.578138,145.982532
12002,3956,Tarwin Lower,-38.701426,145.869274
12003,4885,Tarzali,-17.423736,145.603861
12004,2250,Tascott,-33.450818,151.319442
12005,7001,Tasman Island,-43.238773,148.002958
12006,5171,Tatachilla,-35.231879,138.506239
12007,2471,Tatham,-28.928919,153.158653
12008,2550,Tathra,-36.729728,149.985917
12009,3673,Tatong,-36.733530,146.103627
12010,2650,Tatton,-35.153335,147.365282
12011,3616,Tatura,-36.440085,145.227847
12012,3616,Tatura East,-36.440102,145.295242
12013,3378,Tatyoon,-37.529051,142.944769
12014,5235,Taunton,-34.687005,139.089575
12015,3697,Tawonga,-36.669010,147.205089
12016,7259,Tayene,-41.362323,147.462361
12017,2447,Taylors Arm,-30.724826,152.834981
12018,2316,Taylors Beach,-32.737002,152.056350
12019,2586,Taylors Flat,-34.293284,149.012779
12020,3037,Taylors Hill,-37.710381,144.766791
12021,3038,Taylors Lakes,-37.698758,144.787660
12022,2107,Taylors Point,-33.637041,151.305538
12023,5330,Taylorville,-34.077608,139.946273
12024,4740,Te Kowai,-21.164592,149.112163
12025,2324,Tea Gardens,-32.667386,152.160372
12026,7017,Tea Tree,-42.690213,147.332039
12027,5091,Tea Tree Gully,-34.819280,138.727382
12028,5238,Teal Flat,-34.891978,139.566009
12029,3579,Teal Point,-35.675259,144.072561
12030,3160,Tecoma,-37.906626,145.343987
12031,4650,Teddington,-25.648618,152.660384
12032,3525,Teddywaddy,-36.196584,143.341278
12033,3525,Teddywaddy West,-36.196125,143.204814
12034,4620,Teebar,-25.637935,152.241316
12035,4306,Teelah,-26.797734,152.098897
12036,4423,Teelba,-27.438250,149.382341
12037,6213,Teesdale,-32.730830,116.009440
12038,3401,Telangatuk East,-37.074713,141.976505
12039,2320,Telarah,-32.729499,151.536856
12040,2441,Telegraph Point,-31.321632,152.799680
12041,6762,Telfer,-21.713675,122.230159
12042,3730,Telford,-36.099114,145.941368
12043,4680,Telina,-23.884476,151.254748
12044,7264,Telita,-41.135023,147.762761
12045,4630,Tellebang,-25.009217,151.269144
12046,2117,Telopea,-33.795986,151.045106
12047,3420,Telopea Downs,-36.130560,141.143503
12048,5540,Telowie,-33.054658,138.068156
12049,2440,Temagog,-30.977064,152.648406
12050,7330,Temma,-41.235950,144.692623
12051,2666,Temora,-34.446858,147.533742
12052,2044,Tempe,-33.924777,151.160747
12053,5371,Templers,-34.468560,138.747233
12054,3106,Templestowe,-37.768882,145.117873
12055,3107,Templestowe Lower,-37.756300,145.102997
12056,4310,Templin,-27.978268,152.656141
12057,3489,Tempy,-35.344581,142.476178
12058,2250,Ten Mile Hollow,-33.324602,151.089946
12059,2323,Tenambit,-32.743257,151.604325
12060,2824,Tenandra,-31.566684,147.944978
12061,3984,Tenby Point,-38.441020,145.510723
12062,6632,Tenindewa,-28.619986,115.360543
12063,860,Tennant Creek,-19.648306,134.186642
12064,2754,Tennyson,-33.536388,150.736946
12065,2111,Tennyson Point,-33.831448,151.117286
12066,2371,Tent Hill,-29.430034,151.655592
12067,6322,Tenterden,-34.364235,117.560022
12068,2372,Tenterfield,-29.041657,152.021335
12069,5254,Tepko,-34.970869,139.185997
12070,2284,Teralba,-32.963727,151.605035
12071,3264,Terang,-38.236207,142.911483
12072,2480,Terania Creek,-28.609209,153.299470
12073,2540,Terara,-34.865447,150.627436
12074,2829,Teridgerie,-30.884455,148.845525
12075,5072,Teringie,-34.909463,138.698659
12076,3719,Terip Terip,-36.975045,145.573589
12077,2539,Termeil,-35.487171,150.339308
12078,5421,Terowie,-33.154565,138.916536
12079,2831,Terrabella,-32.432936,148.737378
12080,2474,Terrace Creek,-28.417669,152.824939
12081,2484,Terragon,-28.433879,153.292969
12082,2830,Terramungamine,-32.153936,148.573778
12083,2486,Terranora,-28.240724,153.502795
12084,3525,Terrappee,-36.150048,143.587841
12085,2422,Terreel,-32.234040,152.012742
12086,2084,Terrey Hills,-33.683644,151.228470
12087,4387,Terrica,-28.545554,151.511147
12088,3575,Terrick Terrick,-36.091366,144.257619
12089,3573,Terrick Terrick East,-36.129338,144.382976
12090,2260,Terrigal,-33.448011,151.444461
12091,2400,Terry Hie Hie,-29.795598,150.151075
12092,3260,Tesbury,-38.291281,143.181217
12093,3821,Tetoora Road,-38.270325,145.893607
12094,2478,Teven,-28.810482,153.488943
12095,4309,Teviotville,-27.949466,152.685283
12096,4565,Tewantin,-26.387939,153.028425
12097,2449,Tewinga,-30.658703,152.902970
12098,7321,Tewkesbury,-41.206308,145.726805
12099,4385,Texas,-28.871596,151.163669
12100,4670,Thabeban,-24.902509,152.365568
12101,4306,Thagoona,-27.625257,152.630147
12102,2397,Thalaba,-29.795542,149.284514
12103,2350,Thalgarrah,-30.447361,151.850631
12104,3527,Thalia,-36.098340,143.067339
12105,4497,Thallon,-28.634156,148.868644
12106,3825,Thalloo,-38.088974,146.308740
12107,4370,Thane,-28.161964,151.698050
12108,4370,Thanes Creek,-28.104434,151.653060
12109,4716,Thangool,-24.486789,150.575739
12110,2680,Tharbogang,-34.255222,145.988692
12111,4492,Thargomindah,-27.995727,143.819869
12112,2620,Tharwa,-35.434676,149.125536
12113,2620,The Angle,-34.058994,150.835136
12114,3154,The Basin,-37.851467,145.307133
12115,2429,The Bight,-31.887018,152.382296
12116,4340,The Bluff,-27.614939,152.534147
12117,2425,The Branch,-32.605394,152.017290
12118,2630,The Brothers,-36.347490,149.065485
12119,4816,The Cape,-19.334039,147.031890
12120,4702,The Caves,-23.179473,150.457304
12121,2480,The Channon,-28.673238,153.278894
12122,4701,The Common,-23.377310,150.519384
12123,3268,The Cove,-38.486643,142.709140
12124,4570,The Dawn,-26.242532,152.677027
12125,2758,The Devils Wilderness,-33.526020,150.565213
12126,4650,The Dimonds,-25.530199,152.850722
12127,2261,The Entrance,-33.344648,151.496394
12128,2261,The Entrance North,-33.326254,151.511249
12129,4373,The Falls,-28.339208,152.384130
12130,3864,The Fingerboard,-38.326496,142.115859
12131,2466,The Freshwater,-29.357290,153.349022
12132,4061,The Gap,-27.443306,152.943847
12133,820,The Gardens,-12.463030,130.841596
12134,2476,The Glen,-28.402570,152.655631
12135,2371,The Gulf,-30.128052,152.209727
12136,4406,The Gums,-27.343527,150.187450
12137,3984,The Gurdies,-38.373978,145.561170
12138,2444,The Hatch,-31.365965,152.850162
12139,4373,The Head,-28.275028,152.446698
12140,3851,The Heart,-38.101324,147.213554
12141,4370,The Hermitage,-28.206899,152.098734
12142,2300,The Hill,-32.929808,151.777382
12143,3851,The Honeysuckles,-38.243608,147.130062
12144,2291,The Junction,-32.937528,151.759625
12145,4700,The Keppels,-23.191308,150.977662
12146,2795,The Lagoon,-33.544702,149.624725
12147,6556,The Lakes,-31.875733,116.321421
12148,4740,The Leap,-21.077116,149.023189
12149,5095,The Levels,-34.805314,138.619537
12150,4625,The Limits,-25.676228,151.657316
12151,2831,The Marra,-30.879083,147.366759
12152,2787,The Meadows,-33.636550,149.926845
12153,4714,The Mine,-23.629591,150.374705
12154,4825,The Monument,-21.759691,139.913529
12155,820,The Narrows,-12.425149,130.859165
12156,2570,The Oaks,-34.076873,150.571086
12157,4570,The Palms,-26.204782,152.591041
12158,3792,The Patch,-37.887353,145.392574
12159,2388,The Pilliga,-30.351861,148.890833
12160,5575,The Pines,-34.916699,137.162954
12161,2460,The Pinnacles,-29.553403,152.932812
12162,6237,The Plains,-33.557500,115.692220
12163,2483,The Pocket,-28.505569,153.486046
12164,5254,The Point,-35.245177,139.273493
12165,2769,The Ponds,-34.054326,150.753104
12166,4700,The Range,-23.391858,150.502355
12167,2620,The Ridgeway,-35.342878,149.264338
12168,2474,The Risk,-28.459766,152.945109
12169,2655,The Rock,-35.268365,147.114843
12170,2795,The Rocks,-33.425080,149.424872
12171,2463,The Sandon,-29.666500,153.296709
12172,2372,The Scrub,-29.149099,152.095979
12173,3561,The Settlement,-36.352110,144.644379
12174,3265,The Sisters,-38.198076,142.769514
12175,2754,The Slopes,-33.532102,150.708405
12176,6167,The Spectacles,-32.208998,115.839599
12177,2830,The Springs,-32.543347,148.598091
12178,4377,The Summit,-28.576721,151.948090
12179,2875,The Troffs,-32.833152,147.653530
12180,5005,The University Of Adelaide,-34.919398,138.603510
12181,2006,The University Of Sydney,-33.887926,151.186923
12182,6069,The Vines,-31.749482,116.001058
12183,2460,The Whiteman,-29.610382,152.877264
12184,5031,Thebarton,-34.913508,138.572584
12185,4570,Theebine,-25.951383,152.541418
12186,2905,Theodore,-35.448697,149.124445
12187,2469,Theresa Creek,-28.790254,152.800508
12188,2570,Theresa Park,-34.007922,150.639915
12189,5690,Thevenard,-32.145605,133.652684
12190,6711,Thevenard Island,-21.458000,114.998249
