Name,StopId,StreetNumber,StreetName,SuburbId,StateId,CountryId,PostCode,EntranceType,Latitude,Longitude,ExitNumber
Flinders,718,NULL,NULL,10307,5,2,2505,Stairs,-34.472979,150.887326,NULL
Old Port,717,LOT 1,Darcy Road,10307,5,2,2505,Ramp,-34.477188,150.902856,NULL
Five Island,230,NULL,Five Islands Road,10307,5,2,2505,Stairs,-34.467373,150.878272,NULL
Flinders,719,2,Flinders Street,10307,5,2,2505,Stairs,-34.473129,150.887041,NULL
Central,229,NULL,Unnamed Road,10307,5,2,2505,Stairs,-34.467080,150.879958,NULL
Victoria,420,NULL,Darlinghurst Road,10351,5,2,2011,Lift,-33.874269,151.222204,NULL
Victoria,421,NULL,Darlinghurst Road,10351,5,2,2011,Stairs,-33.874237,151.222195,NULL
Victoria,419,NULL,Darlinghurst Road,10351,5,2,2011,Stairs,-33.874031,151.222503,NULL
Punchbowl,720,715,Punchbowl Road,10413,5,2,2196,Stairs,-33.925252,151.055579,NULL
The Boulevarde,721,279A,The Boulevarde,10413,5,2,2196,Stairs,-33.925567,151.055571,NULL
Pacific,723,987,A1,10440,5,2,2073,Stairs,-33.744983,151.142198,NULL
Grandview,722,79,Grandview Street,10440,5,2,2073,Stairs,-33.744638,151.142273,NULL
Pyrmont Bridge,926,NULL,NULL,10444,5,2,2009,Path,-33.874241,151.194094,NULL
Harris,406,27A,Harvey Street,10444,5,2,2009,Ramp,-33.867262,151.192430,NULL
Harvey,407,27,Harvey Street,10444,5,2,2009,Stairs,-33.867162,151.192075,NULL
Miller,312,55,Miller Street,10444,5,2,2009,Path,-33.870463,151.192178,NULL
Darling,224,100,Murray Street,10444,5,2,2000,Ramp,-33.872864,151.198151,NULL
Pirrama,858,48A,Pirrama Road,10444,5,2,2009,Path,-33.867270,151.195709,NULL
Miller,313,1,Saunders Street,10444,5,2,2009,Path,-33.870768,151.191652,NULL
Murray,724,94,Union Street,10444,5,2,2009,Path,-33.869535,151.197707,NULL
Wattle,927,26,Wattle Street,10444,5,2,2009,Ramp,-33.875067,151.193538,NULL
Pearce,725,44,Pearce Road,10448,5,2,2763,Lift,-33.727310,150.886272,NULL
Pearce,726,46A,Pearce Road,10448,5,2,2763,Stairs,-33.727215,150.886217,NULL
Railway,727,23,Railway Road,10448,5,2,2763,Lift,-33.727431,150.886038,NULL
Railway,728,21,Railway Road,10448,5,2,2763,Stairs,-33.727214,150.885887,NULL
Gibbons,729,NULL,NULL,10581,5,2,2016,Path,-33.892029,151.199511,NULL
Lawson,730,5,Lawson Street,10581,5,2,2016,Path,-33.891563,151.198824,NULL
Amy,732,4,Amy Street,10609,5,2,2143,Path,-33.883351,151.024178,NULL
Park,734,401,Park Road,10609,5,2,2143,Ramp,-33.883246,151.023700,NULL
Park,733,401,Park Road,10609,5,2,2143,Stairs,-33.883115,151.023793,NULL
Marco,736,NULL,NULL,10640,5,2,2212,Lift,-33.952358,151.015319,NULL
Marco,737,NULL,NULL,10640,5,2,2212,Stairs,-33.952311,151.015277,NULL
Blamey,738,4,Revesby Place,10640,5,2,2212,Lift,-33.952736,151.015232,NULL
Blamey,735,2,Revesby Place,10640,5,2,2212,Stairs,-33.952707,151.015486,NULL
Blaxland,740,NULL,Blaxland Road,10649,5,2,2138,Lift,-33.830649,151.087223,NULL
Blaxland,739,NULL,Blaxland Road,10649,5,2,2138,Stairs,-33.830676,151.087236,NULL
Walker,741,4,Walker Street,10649,5,2,2138,Lift,-33.830456,151.086876,NULL
Walker,742,4,Walker Street,10649,5,2,2138,Stairs,-33.830640,151.086821,NULL
Bourke,268,32,Bourke Street,10662,5,2,2753,Ramp,-33.601803,150.758829,NULL
Bourke,269,32,Bourke Street,10662,5,2,2753,Stairs,-33.601745,150.758729,NULL
E Market,744,21,East Market Street,10662,5,2,2753,Ramp,-33.598854,150.752253,NULL
E Market,743,21,East Market Street,10662,5,2,2753,Stairs,-33.598771,150.752309,NULL
Garfield,746,NULL,NULL,10709,5,2,2765,Path,-33.679856,150.860520,NULL
Riverstone,747,1,Riverstone Parade,10709,5,2,2765,Path,-33.679051,150.860440,NULL
Garfield,745,86,West Parade,10709,5,2,2765,Path,-33.679768,150.860729,NULL
Belmore,749,NULL,NULL,10714,5,2,2210,Stairs,-33.951600,151.052549,NULL
Belmore,748,220,Belmore Road,10714,5,2,2210,Path,-33.951470,151.052562,NULL
Geeves,751,NULL,NULL,10744,5,2,2216,Lift,-33.952487,151.136861,NULL
Geeves,750,NULL,NULL,10744,5,2,2216,Stairs,-33.952303,151.136987,NULL
Railway,753,88,Railway Street,10744,5,2,2216,Ramp,-33.951910,151.136441,NULL
Railway,754,102,Railway Street,10744,5,2,2216,Stairs,-33.952210,151.136280,NULL
Geeves,752,1A,Tramway Arcade,10744,5,2,2216,Stairs,-33.952580,151.136844,NULL
Beames,755,NULL,NULL,10797,5,2,2766,Stairs,-33.771882,150.844461,NULL
North,756,NULL,NULL,10797,5,2,2766,Stairs,-33.771486,150.844284,NULL
Rooty Hill North,758,2A,Rooty Hill Road North,10797,5,2,2766,Ramp,-33.771248,150.843872,NULL
Beames,757,1,Rooty Hill Road South,10797,5,2,2766,Ramp,-33.772013,150.844247,NULL
James Ruse,761,116,James Ruse Drive,10821,5,2,2142,Ramp,-33.823084,151.021815,NULL
James Ruse,760,116,James Ruse Drive,10821,5,2,2142,Stairs,-33.823220,151.022210,NULL
James Ruse,759,120,James Ruse Drive,10821,5,2,2142,Stairs,-33.823038,151.022231,NULL
Pacific,763,NULL,NULL,10833,5,2,2069,Ramp,-33.784679,151.177749,NULL
Hill,762,43,Hill Street,10833,5,2,2069,Ramp,-33.784348,151.177866,NULL
Wilson,367,126,Wilson Parade,NULL,5,2,2233,Path,-34.087924,151.008429,NULL
Wilson,368,126,Wilson Parade,NULL,5,2,2233,Ramp,-34.087939,151.008414,NULL
Brodie,767,5,Brodie Street,10939,5,2,2116,Path,-33.810156,151.029479,NULL
Station,807,113b,Station Street,NULL,5,2,2760,Lift,-33.762350,150.775057,NULL
Railway,769,371,Lawrence Hargrave Drive,11061,5,2,2515,Stairs,-34.265678,150.965496,NULL
Railway,770,1,Railway Avenue,11061,5,2,2515,Stairs,-34.265516,150.965194,NULL
Railway,773,NULL,NULL,11067,5,2,2762,Stairs,-33.704187,150.873932,NULL
Railway,772,NULL,Railway Terrace,11067,5,2,2762,Lift,-33.704438,150.874017,NULL
Railway,771,NULL,Railway Terrace,11067,5,2,2762,Path,-33.704835,150.874238,NULL
Bridge,774,NULL,Siding Terrace,11067,5,2,2762,Lift,-33.704544,150.873610,NULL
Bridge,775,NULL,Siding Terrace,11067,5,2,2762,Stairs,-33.704317,150.873526,NULL
Susan,776,109,Susan Street,11069,5,2,2337,Path,-32.046706,150.867072,NULL
Helen,777,NULL,NULL,11127,5,2,2162,Lift,-33.885162,151.011841,NULL
Helen,779,44A,Helen Street,11127,5,2,2162,Stairs,-33.885160,151.011671,NULL
Wellington,778,141,Wellington Road,11127,5,2,2162,Lift,-33.885496,151.011797,NULL
Wellington,780,143,Wellington Road,11127,5,2,2162,Stairs,-33.885432,151.011622,NULL
Prospect,783,NULL,NULL,11149,5,2,2147,Lift,-33.774071,150.936089,NULL
Prospect,784,NULL,NULL,11149,5,2,2147,Ramp,-33.774102,150.935925,NULL
The Hills,782,47,Boomerang Place,11149,5,2,2147,Lift,-33.774557,150.936172,NULL
The Hills,785,53,Boomerang Place,11149,5,2,2147,Ramp,-33.774520,150.935432,NULL
Prospect,781,198,Prospect Highway,11149,5,2,2147,Stairs,-33.774105,150.936191,NULL
Piper,786,NULL,Piper Drive,11201,5,2,2529,Lift,-34.591251,150.844818,NULL
Piper,788,NULL,Piper Drive,11201,5,2,2529,Lift,-34.591225,150.844669,NULL
Piper,787,1,Piper Drive,11201,5,2,2529,Stairs,-34.591307,150.844801,NULL
Piper,789,1,Piper Drive,11201,5,2,2529,Stairs,-34.591287,150.844651,NULL
Astra,768,1,Astra Street,11228,5,2,2307,Stairs,-32.872794,151.702801,NULL
Munro,790,4,Munro Lane,11260,5,2,2330,Ramp,-32.571960,151.165682,NULL
Munro,792,14,Munro Street,11260,5,2,2330,Path,-32.571833,151.165486,NULL
Munro,791,18,Munro Street,11260,5,2,2330,Ramp,-32.571853,151.165540,NULL
Le Darcy,375,14,Anzac Street,11391,5,2,2320,Ramp,-32.741972,151.564195,NULL
Recycling,498,LOT 1,Springhill Road,11488,5,2,2500,Stairs,-34.454811,150.875214,NULL
Station,795,NULL,NULL,11510,5,2,2777,Ramp,-33.698964,150.563304,NULL
Macquarie,794,248,Macquarie Road,11510,5,2,2777,Ramp,-33.699361,150.563522,NULL
Macquarie,793,238,Macquarie Road,11510,5,2,2777,Stairs,-33.699189,150.563697,NULL
Herbert,805,NULL,NULL,11545,5,2,2065,Lift,-33.822430,151.193367,NULL
Herbert,802,NULL,NULL,11545,5,2,2065,Lift,-33.822323,151.193647,NULL
Herbert,804,NULL,NULL,11545,5,2,2065,Stairs,-33.822462,151.193432,NULL
Sergeants,800,NULL,NULL,11545,5,2,2065,Stairs,-33.822246,151.194762,NULL
Herbert,803,3,Herbert Street,11545,5,2,2065,Stairs,-33.822316,151.193608,NULL
Sergeants,801,1,Sergeants Lane,11545,5,2,2065,Lift,-33.822223,151.194760,NULL
May,810,1,Goodsell Street,11554,5,2,2044,Path,-33.907453,151.180861,NULL
