StateCode,State,District,CityCode,City,Suburb,PostCode,SuburbLatitude,SuburbLongitude
SA,South Australia,NULL,ADE,Adelaide,Mitcham,5062,-34.986905,138.624611
SA,South Australia,NULL,ADE,Adelaide,Mitcham Shopping Centre,5062,-34.975288,138.609718
SA,South Australia,NULL,ADE,Adelaide,Netherby,5062,-34.972010,138.627025
SA,South Australia,NULL,ADE,Adelaide,Springfield,5062,-34.977667,138.630647
SA,South Australia,NULL,ADE,Adelaide,Torrens Park,5062,-34.983776,138.611550
SA,South Australia,NULL,ADE,Adelaide,Eastwood,5063,-34.942432,138.620875
SA,South Australia,NULL,ADE,Adelaide,Frewville,5063,-34.947118,138.627357
SA,South Australia,NULL,ADE,Adelaide,Fullarton,5063,-34.950708,138.628827
SA,South Australia,NULL,ADE,Adelaide,Highgate,5063,-34.958957,138.626046
SA,South Australia,NULL,ADE,Adelaide,Parkside,5063,-34.944244,138.613016
SA,South Australia,NULL,ADE,Adelaide,Glen Osmond,5064,-34.960260,138.641440
SA,South Australia,NULL,ADE,Adelaide,Glenunga,5064,-34.951602,138.638052
SA,South Australia,NULL,ADE,Adelaide,Mount Osmond,5064,-34.962947,138.657676
SA,South Australia,NULL,ADE,Adelaide,Myrtle Bank,5064,-34.959348,138.636274
SA,South Australia,NULL,ADE,Adelaide,St Georges,5064,-34.953695,138.647541
SA,South Australia,NULL,ADE,Adelaide,Urrbrae,5064,-34.966733,138.635683
SA,South Australia,NULL,ADE,Adelaide,Dulwich,5065,-34.935144,138.629321
SA,South Australia,NULL,ADE,Adelaide,Glenside,5065,-34.941886,138.640817
SA,South Australia,NULL,ADE,Adelaide,Linden Park,5065,-34.947009,138.650227
SA,South Australia,NULL,ADE,Adelaide,Toorak Gardens,5065,-34.934657,138.638419
SA,South Australia,NULL,ADE,Adelaide,Tusmore,5065,-34.935626,138.651703
SA,South Australia,NULL,ADE,Adelaide,Beaumont,5066,-34.950576,138.661084
SA,South Australia,NULL,ADE,Adelaide,Burnside,5066,-34.936496,138.660032
SA,South Australia,NULL,ADE,Adelaide,Erindale,5066,-34.928349,138.662474
SA,South Australia,NULL,ADE,Adelaide,Hazelwood Park,5066,-34.934616,138.658359
SA,South Australia,NULL,ADE,Adelaide,Stonyfell,5066,-34.934882,138.677631
SA,South Australia,NULL,ADE,Adelaide,Waterfall Gully,5066,-34.957828,138.673823
SA,South Australia,NULL,ADE,Adelaide,Wattle Park,5066,-34.927668,138.677122
SA,South Australia,NULL,ADE,Adelaide,Beulah Park,5067,-34.917720,138.643572
SA,South Australia,NULL,ADE,Adelaide,Kent Town,5067,-34.921537,138.616366
SA,South Australia,NULL,ADE,Adelaide,Norwood,5067,-34.921129,138.636610
SA,South Australia,NULL,ADE,Adelaide,Norwood South,5067,-34.927723,138.627107
SA,South Australia,NULL,ADE,Adelaide,Rose Park,5067,-34.930986,138.628310
SA,South Australia,NULL,ADE,Adelaide,Heathpool,5068,-34.930524,138.648349
SA,South Australia,NULL,ADE,Adelaide,Kensington,5068,-34.923986,138.645123
SA,South Australia,NULL,ADE,Adelaide,Kensington Gardens,5068,-34.925809,138.663349
SA,South Australia,NULL,ADE,Adelaide,Kensington Park,5068,-34.926428,138.651068
SA,South Australia,NULL,ADE,Adelaide,Leabrook,5068,-34.929497,138.651299
SA,South Australia,NULL,ADE,Adelaide,Marryatville,5068,-34.927763,138.646998
SA,South Australia,NULL,ADE,Adelaide,St Morris,5068,-34.910863,138.653112
SA,South Australia,NULL,ADE,Adelaide,Trinity Gardens,5068,-34.911943,138.646108
SA,South Australia,NULL,ADE,Adelaide,College Park,5069,-34.912714,138.621705
SA,South Australia,NULL,ADE,Adelaide,Evandale,5069,-34.905290,138.635493
SA,South Australia,NULL,ADE,Adelaide,Hackney,5069,-34.916953,138.615860
SA,South Australia,NULL,ADE,Adelaide,Maylands,5069,-34.912463,138.635718
SA,South Australia,NULL,ADE,Adelaide,St Peters,5069,-34.903331,138.622003
SA,South Australia,NULL,ADE,Adelaide,Stepney,5069,-34.909365,138.628039
SA,South Australia,NULL,ADE,Adelaide,Felixstow,5070,-34.890867,138.643967
SA,South Australia,NULL,ADE,Adelaide,Firle,5070,-34.905866,138.657721
SA,South Australia,NULL,ADE,Adelaide,Glynde,5070,-34.890359,138.654317
SA,South Australia,NULL,ADE,Adelaide,Glynde Plaza,5070,-34.905054,138.656357
SA,South Australia,NULL,ADE,Adelaide,Joslin,5070,-34.899346,138.625375
SA,South Australia,NULL,ADE,Adelaide,Marden,5070,-34.896494,138.639110
SA,South Australia,NULL,ADE,Adelaide,Payneham,5070,-34.898772,138.639348
SA,South Australia,NULL,ADE,Adelaide,Payneham South,5070,-34.904667,138.645709
SA,South Australia,NULL,ADE,Adelaide,Royston Park,5070,-34.898274,138.633913
SA,South Australia,NULL,ADE,Adelaide,Kent Town,5071,-34.922911,138.623005
SA,South Australia,NULL,ADE,Adelaide,Auldana,5072,-34.919717,138.684397
SA,South Australia,NULL,ADE,Adelaide,Magill,5072,-34.909296,138.675784
SA,South Australia,NULL,ADE,Adelaide,Magill North,5072,-34.902266,138.675265
SA,South Australia,NULL,ADE,Adelaide,Magill South,5072,-34.913108,138.674826
SA,South Australia,NULL,ADE,Adelaide,Rosslyn Park,5072,-34.921802,138.676685
SA,South Australia,NULL,ADE,Adelaide,Skye,5072,-34.924734,138.694237
SA,South Australia,NULL,ADE,Adelaide,Teringie,5072,-34.909463,138.698659
SA,South Australia,NULL,ADE,Adelaide,Woodforde,5072,-34.905315,138.689955
SA,South Australia,NULL,ADE,Adelaide,Hectorville,5073,-34.890238,138.663636
SA,South Australia,NULL,ADE,Adelaide,Rostrevor,5073,-34.894045,138.690678
SA,South Australia,NULL,ADE,Adelaide,Tranmere,5073,-34.903946,138.662166
SA,South Australia,NULL,ADE,Adelaide,Tranmere North,5073,-34.898042,138.664551
SA,South Australia,NULL,ADE,Adelaide,Campbelltown,5074,-34.878302,138.663553
SA,South Australia,NULL,ADE,Adelaide,Newton,5074,-34.886544,138.691230
SA,South Australia,NULL,ADE,Adelaide,Dernancourt,5075,-34.861331,138.683190
SA,South Australia,NULL,ADE,Adelaide,Paradise,5075,-34.873609,138.668901
SA,South Australia,NULL,ADE,Adelaide,Athelstone,5076,-34.869798,138.702852
SA,South Australia,NULL,ADE,Adelaide,Castambul,5076,-34.869357,138.752695
SA,South Australia,NULL,ADE,Adelaide,Collinswood,5081,-34.884166,138.620121
SA,South Australia,NULL,ADE,Adelaide,Gilberton,5081,-34.899389,138.612095
SA,South Australia,NULL,ADE,Adelaide,Medindie,5081,-34.895970,138.605242
SA,South Australia,NULL,ADE,Adelaide,Medindie Gardens,5081,-34.892382,138.606056
SA,South Australia,NULL,ADE,Adelaide,Vale Park,5081,-34.888151,138.628078
SA,South Australia,NULL,ADE,Adelaide,Walkerville,5081,-34.896242,138.616030
SA,South Australia,NULL,ADE,Adelaide,Fitzroy,5082,-34.896730,138.590248
SA,South Australia,NULL,ADE,Adelaide,Ovingham,5082,-34.897860,138.585722
SA,South Australia,NULL,ADE,Adelaide,Prospect,5082,-34.883857,138.593770
SA,South Australia,NULL,ADE,Adelaide,Prospect East,5082,-34.876966,138.600640
SA,South Australia,NULL,ADE,Adelaide,Prospect West,5082,-34.881612,138.587497
SA,South Australia,NULL,ADE,Adelaide,Thorngate,5082,-34.896343,138.597313
SA,South Australia,NULL,ADE,Adelaide,Broadview,5083,-34.873062,138.613932
SA,South Australia,NULL,ADE,Adelaide,Nailsworth,5083,-34.885865,138.602849
SA,South Australia,NULL,ADE,Adelaide,Sefton Park,5083,-34.877637,138.607394
SA,South Australia,NULL,ADE,Adelaide,Blair Athol,5084,-34.858531,138.600915
SA,South Australia,NULL,ADE,Adelaide,Blair Athol West,5084,-34.866190,138.592615
SA,South Australia,NULL,ADE,Adelaide,Kilburn,5084,-34.865144,138.592537
SA,South Australia,NULL,ADE,Adelaide,Kilburn North,5084,-34.858111,138.583000
SA,South Australia,NULL,ADE,Adelaide,Clearview,5085,-34.858477,138.616912
SA,South Australia,NULL,ADE,Adelaide,Enfield,5085,-34.852548,138.602479
SA,South Australia,NULL,ADE,Adelaide,Enfield Plaza,5085,-34.858100,138.611940
SA,South Australia,NULL,ADE,Adelaide,Northfield,5085,-34.847356,138.622379
SA,South Australia,NULL,ADE,Adelaide,Northgate,5085,-34.857828,138.636115
SA,South Australia,NULL,ADE,Adelaide,Gilles Plains,5086,-34.855183,138.655892
SA,South Australia,NULL,ADE,Adelaide,Greenacres,5086,-34.871162,138.637182
SA,South Australia,NULL,ADE,Adelaide,Hampstead Gardens,5086,-34.872709,138.630936
SA,South Australia,NULL,ADE,Adelaide,Hillcrest,5086,-34.861840,138.647688
SA,South Australia,NULL,ADE,Adelaide,Manningham,5086,-34.876788,138.620749
SA,South Australia,NULL,ADE,Adelaide,Oakden,5086,-34.854786,138.645789
SA,South Australia,NULL,ADE,Adelaide,Klemzig,5087,-34.879636,138.635435
SA,South Australia,NULL,ADE,Adelaide,Windsor Gardens,5087,-34.861752,138.661614
SA,South Australia,NULL,ADE,Adelaide,Holden Hill,5088,-34.857212,138.655895
SA,South Australia,NULL,ADE,Adelaide,Highbury,5089,-34.854271,138.697275
SA,South Australia,NULL,ADE,Adelaide,Banksia Park,5091,-34.812061,138.724522
SA,South Australia,NULL,ADE,Adelaide,Tea Tree Gully,5091,-34.819280,138.727382
SA,South Australia,NULL,ADE,Adelaide,Vista,5091,-34.835932,138.725332
SA,South Australia,NULL,ADE,Adelaide,Modbury,5092,-34.832402,138.688000
SA,South Australia,NULL,ADE,Adelaide,Modbury Heights,5092,-34.810100,138.686197
SA,South Australia,NULL,ADE,Adelaide,Modbury North,5092,-34.829036,138.672307
SA,South Australia,NULL,ADE,Adelaide,Para Vista,5093,-34.829440,138.665465
SA,South Australia,NULL,ADE,Adelaide,Valley View,5093,-34.840794,138.662699
SA,South Australia,NULL,ADE,Adelaide,Cavan,5094,-34.827980,138.598630
SA,South Australia,NULL,ADE,Adelaide,Dry Creek,5094,-34.836690,138.587968
SA,South Australia,NULL,ADE,Adelaide,Gepps Cross,5094,-34.841726,138.599660
SA,South Australia,NULL,ADE,Adelaide,Mawson Lakes,5095,-34.817573,138.618743
SA,South Australia,NULL,ADE,Adelaide,Pooraka,5095,-34.832153,138.611662
SA,South Australia,NULL,ADE,Adelaide,The Levels,5095,-34.805314,138.619537
SA,South Australia,NULL,ADE,Adelaide,Gulfview Heights,5096,-34.787609,138.674984
SA,South Australia,NULL,ADE,Adelaide,Para Hills,5096,-34.809224,138.653339
SA,South Australia,NULL,ADE,Adelaide,Para Hills West,5096,-34.804155,138.644993
SA,South Australia,NULL,ADE,Adelaide,Redwood Park,5097,-34.815932,138.699993
SA,South Australia,NULL,ADE,Adelaide,Ridgehaven,5097,-34.821971,138.703933
SA,South Australia,NULL,ADE,Adelaide,St Agnes,5097,-34.822735,138.715291
SA,South Australia,NULL,ADE,Adelaide,Ingle Farm,5098,-34.827410,138.646376
SA,South Australia,NULL,ADE,Adelaide,Walkley Heights,5098,-34.838673,138.641550
SA,South Australia,NULL,ADE,Adelaide,Parafield,5106,-34.789775,138.635024
SA,South Australia,NULL,ADE,Adelaide,Parafield Airport,5106,-34.789170,138.640140
SA,South Australia,NULL,ADE,Adelaide,Salisbury South,5106,-34.786592,138.644759
SA,South Australia,NULL,ADE,Adelaide,Green Fields,5107,-34.790623,138.600399
SA,South Australia,NULL,ADE,Adelaide,Parafield Gardens,5107,-34.790160,138.616595
SA,South Australia,NULL,ADE,Adelaide,Paralowie,5108,-34.764291,138.607991
SA,South Australia,NULL,ADE,Adelaide,Salisbury,5108,-34.762351,138.648419
SA,South Australia,NULL,ADE,Adelaide,Salisbury Downs,5108,-34.766815,138.624798
SA,South Australia,NULL,ADE,Adelaide,Salisbury North,5108,-34.755235,138.631850
SA,South Australia,NULL,ADE,Adelaide,Salisbury North Whites Road,5108,-34.744850,138.625374
SA,South Australia,NULL,ADE,Adelaide,Brahma Lodge,5109,-34.773664,138.658420
SA,South Australia,NULL,ADE,Adelaide,Salisbury East,5109,-34.790797,138.654391
SA,South Australia,NULL,ADE,Adelaide,Salisbury East Northbri Ave,5109,-34.789608,138.654688
SA,South Australia,NULL,ADE,Adelaide,Salisbury Heights,5109,-34.769862,138.678537
SA,South Australia,NULL,ADE,Adelaide,Salisbury Park,5109,-34.759702,138.666673
SA,South Australia,NULL,ADE,Adelaide,Salisbury Plain,5109,-34.769989,138.660220
SA,South Australia,NULL,ADE,Adelaide,Bolivar,5110,-34.774479,138.588502
SA,South Australia,NULL,ADE,Adelaide,Burton,5110,-34.735556,138.597909
SA,South Australia,NULL,ADE,Adelaide,Direk,5110,-34.724973,138.609642
SA,South Australia,NULL,ADE,Adelaide,Globe Derby Park,5110,-34.784039,138.590362
SA,South Australia,NULL,ADE,Adelaide,St Kilda,5110,-34.739101,138.536294
SA,South Australia,NULL,ADE,Adelaide,Waterloo Corner,5110,-34.706678,138.578438
SA,South Australia,NULL,ADE,Adelaide,Edinburgh,5111,-34.711305,138.626077
SA,South Australia,NULL,ADE,Adelaide,Elizabeth,5112,-34.714535,138.669699
SA,South Australia,NULL,ADE,Adelaide,Elizabeth East,5112,-34.724829,138.680920
SA,South Australia,NULL,ADE,Adelaide,Elizabeth Grove,5112,-34.735336,138.670172
SA,South Australia,NULL,ADE,Adelaide,Elizabeth South,5112,-34.733516,138.661797
SA,South Australia,NULL,ADE,Adelaide,Elizabeth Vale,5112,-34.748853,138.666783
SA,South Australia,NULL,ADE,Adelaide,Hillbank,5112,-34.748919,138.682297
SA,South Australia,NULL,ADE,Adelaide,Davoren Park,5113,-34.696707,138.666379
SA,South Australia,NULL,ADE,Adelaide,Davoren Park North,5113,-34.682983,138.671969
SA,South Australia,NULL,ADE,Adelaide,Davoren Park South,5113,-34.698111,138.666032
SA,South Australia,NULL,ADE,Adelaide,Elizabeth Downs,5113,-34.702180,138.689344
SA,South Australia,NULL,ADE,Adelaide,Elizabeth North,5113,-34.702425,138.676009
SA,South Australia,NULL,ADE,Adelaide,Elizabeth Park,5113,-34.709644,138.684174
SA,South Australia,NULL,ADE,Adelaide,Elizabeth West,5113,-34.710394,138.661220
SA,South Australia,NULL,ADE,Adelaide,Andrews Farm,5114,-34.671461,138.666778
SA,South Australia,NULL,ADE,Adelaide,Blakeview,5114,-34.681959,138.702505
SA,South Australia,NULL,ADE,Adelaide,Craigmore,5114,-34.708006,138.704809
SA,South Australia,NULL,ADE,Adelaide,Gould Creek,5114,-34.732901,138.717299
SA,South Australia,NULL,ADE,Adelaide,Humbug Scrub,5114,-34.708983,138.790806
SA,South Australia,NULL,ADE,Adelaide,One Tree Hill,5114,-34.718823,138.765284
SA,South Australia,NULL,ADE,Adelaide,Sampson Flat,5114,-34.747324,138.788112
SA,South Australia,NULL,ADE,Adelaide,Smithfield,5114,-34.688814,138.690004
SA,South Australia,NULL,ADE,Adelaide,Smithfield Plains,5114,-34.676276,138.676525
SA,South Australia,NULL,ADE,Adelaide,Uleybury,5114,-34.680662,138.748798
SA,South Australia,NULL,ADE,Adelaide,Yattalunga,5114,-34.684239,138.790863
SA,South Australia,NULL,ADE,Adelaide,Kudla,5115,-34.637249,138.701322
SA,South Australia,NULL,ADE,Adelaide,Munno Para,5115,-34.667466,138.699384
SA,South Australia,NULL,ADE,Adelaide,Munno Para Downs,5115,-34.644833,138.674146
SA,South Australia,NULL,ADE,Adelaide,Munno Para West,5115,-34.658834,138.665744
SA,South Australia,NULL,ADE,Adelaide,Evanston,5116,-34.615268,138.728513
SA,South Australia,NULL,ADE,Adelaide,Evanston Gardens,5116,-34.623943,138.722194
SA,South Australia,NULL,ADE,Adelaide,Evanston Park,5116,-34.626464,138.746774
SA,South Australia,NULL,ADE,Adelaide,Evanston South,5116,-34.651141,138.722472
SA,South Australia,NULL,ADE,Adelaide,Hillier,5116,-34.624717,138.696151
SA,South Australia,NULL,ADE,Adelaide,Angle Vale,5117,-34.641224,138.643948
SA,South Australia,NULL,ADE,Adelaide,Bibaringa,5118,-34.641308,138.769002
SA,South Australia,NULL,ADE,Adelaide,Buchfelde,5118,-34.608750,138.704574
SA,South Australia,NULL,ADE,Adelaide,Concordia,5118,-34.592086,138.784617
SA,South Australia,NULL,ADE,Adelaide,Gawler,5118,-34.599078,138.749183
SA,South Australia,NULL,ADE,Adelaide,Gawler Belt,5118,-34.566608,138.747015
SA,South Australia,NULL,ADE,Adelaide,Gawler East,5118,-34.602844,138.763378
SA,South Australia,NULL,ADE,Adelaide,Gawler River,5118,-34.622257,138.650038
SA,South Australia,NULL,ADE,Adelaide,Gawler South,5118,-34.610826,138.750704
SA,South Australia,NULL,ADE,Adelaide,Gawler West,5118,-34.606396,138.738586
SA,South Australia,NULL,ADE,Adelaide,Hewett,5118,-34.575021,138.749561
SA,South Australia,NULL,ADE,Adelaide,Kalbeeba,5118,-34.607531,138.784610
SA,South Australia,NULL,ADE,Adelaide,Kangaroo Flat,5118,-34.545580,138.692315
SA,South Australia,NULL,ADE,Adelaide,Kingsford,5118,-34.540103,138.785723
SA,South Australia,NULL,ADE,Adelaide,Reid,5118,-34.601811,138.730091
SA,South Australia,NULL,ADE,Adelaide,Ward Belt,5118,-34.583765,138.663155
SA,South Australia,NULL,ADE,Adelaide,Willaston,5118,-34.590917,138.744185
SA,South Australia,NULL,ADE,Adelaide,Buckland Park,5120,-34.662559,138.508995
SA,South Australia,NULL,ADE,Adelaide,Virginia,5120,-34.666544,138.560499
SA,South Australia,NULL,ADE,Adelaide,Macdonald Park,5121,-34.663693,138.641206
SA,South Australia,NULL,ADE,Adelaide,Penfield,5121,-34.682744,138.622040
SA,South Australia,NULL,ADE,Adelaide,Penfield Gardens,5121,-34.668598,138.616535
SA,South Australia,NULL,ADE,Adelaide,Golden Grove,5125,-34.788994,138.696935
SA,South Australia,NULL,ADE,Adelaide,Golden Grove Village,5125,-34.793674,138.692006
SA,South Australia,NULL,ADE,Adelaide,Greenwith,5125,-34.771363,138.706967
SA,South Australia,NULL,ADE,Adelaide,Fairview Park,5126,-34.802608,138.717348
SA,South Australia,NULL,ADE,Adelaide,Surrey Downs,5126,-34.801929,138.710338
SA,South Australia,NULL,ADE,Adelaide,Yatala Vale,5126,-34.793933,138.732801
SA,South Australia,NULL,ADE,Adelaide,Wynn Vale,5127,-34.798817,138.685833
SA,South Australia,NULL,ADE,Adelaide,Houghton,5131,-34.825277,138.759507
SA,South Australia,NULL,ADE,Adelaide,Lower Hermitage,5131,-34.811481,138.764584
SA,South Australia,NULL,ADE,Adelaide,Upper Hermitage,5131,-34.785122,138.771667
SA,South Australia,NULL,ADE,Adelaide,Paracombe,5132,-34.845602,138.768417
SA,South Australia,NULL,ADE,Adelaide,Inglewood,5133,-34.824005,138.774666
SA,South Australia,NULL,ADE,Adelaide,Cherryville,5134,-34.912349,138.765697
SA,South Australia,NULL,ADE,Adelaide,Montacute,5134,-34.888010,138.748508
SA,South Australia,NULL,ADE,Adelaide,Norton Summit,5136,-34.918308,138.720195
SA,South Australia,NULL,ADE,Adelaide,Ashton,5137,-34.939733,138.737390
SA,South Australia,NULL,ADE,Adelaide,Marble Hill,5137,-34.918023,138.756558
SA,South Australia,NULL,ADE,Adelaide,Basket Range,5138,-34.947265,138.764194
SA,South Australia,NULL,ADE,Adelaide,Forest Range,5139,-34.931847,138.799104
SA,South Australia,NULL,ADE,Adelaide,Greenhill,5140,-34.953617,138.696352
SA,South Australia,NULL,ADE,Adelaide,Horsnell Gully,5141,-34.942572,138.706120
SA,South Australia,NULL,ADE,Adelaide,Summertown,5141,-34.959645,138.730911
SA,South Australia,NULL,ADE,Adelaide,Uraidla,5142,-34.955523,138.743429
SA,South Australia,NULL,ADE,Adelaide,Carey Gully,5144,-34.973365,138.754892
SA,South Australia,NULL,ADE,Adelaide,Eagle On The Hill,5150,-34.978915,138.668177
SA,South Australia,NULL,ADE,Adelaide,Cleland,5152,-34.967891,138.701301
SA,South Australia,NULL,ADE,Adelaide,Crafers,5152,-34.997303,138.703732
SA,South Australia,NULL,ADE,Adelaide,Crafers West,5152,-35.000574,138.684322
SA,South Australia,NULL,ADE,Adelaide,Mount Lofty,5152,-34.984835,138.708455
SA,South Australia,NULL,ADE,Adelaide,Stirling,5152,-35.006288,138.717855
SA,South Australia,NULL,ADE,Adelaide,Biggs Flat,5153,-35.072031,138.782207
SA,South Australia,NULL,ADE,Adelaide,Bradbury,5153,-35.062860,138.724850
SA,South Australia,NULL,ADE,Adelaide,Chapel Hill,5153,-35.084363,138.771276
SA,South Australia,NULL,ADE,Adelaide,Echunga,5153,-35.103691,138.796181
SA,South Australia,NULL,ADE,Adelaide,Flaxley,5153,-35.137575,138.822642
SA,South Australia,NULL,ADE,Adelaide,Green Hills Range,5153,-35.167994,138.800342
SA,South Australia,NULL,ADE,Adelaide,Heathfield,5153,-35.036158,138.729247
SA,South Australia,NULL,ADE,Adelaide,Ironbank,5153,-35.043443,138.687143
SA,South Australia,NULL,ADE,Adelaide,Longwood,5153,-35.043245,138.728320
SA,South Australia,NULL,ADE,Adelaide,Macclesfield,5153,-35.171773,138.835960
SA,South Australia,NULL,ADE,Adelaide,Mylor,5153,-35.042586,138.760155
SA,South Australia,NULL,ADE,Adelaide,Scott Creek,5153,-35.056736,138.708238
SA,South Australia,NULL,ADE,Adelaide,Aldgate,5154,-35.014141,138.733092
SA,South Australia,NULL,ADE,Adelaide,Bridgewater,5155,-35.009789,138.760157
SA,South Australia,NULL,ADE,Adelaide,Mount George,5155,-34.990040,138.764246
SA,South Australia,NULL,ADE,Adelaide,Upper Sturt,5156,-35.021763,138.679608
SA,South Australia,NULL,ADE,Adelaide,Ashbourne,5157,-35.282825,138.770184
SA,South Australia,NULL,ADE,Adelaide,Bull Creek,5157,-35.233987,138.768507
SA,South Australia,NULL,ADE,Adelaide,Cherry Gardens,5157,-35.064036,138.662319
SA,South Australia,NULL,ADE,Adelaide,Clarendon,5157,-35.109333,138.629343
SA,South Australia,NULL,ADE,Adelaide,Coromandel East,5157,-35.045775,138.639860
SA,South Australia,NULL,ADE,Adelaide,Dorset Vale,5157,-35.101131,138.690615
SA,South Australia,NULL,ADE,Adelaide,Kangarilla,5157,-35.147900,138.640867
SA,South Australia,NULL,ADE,Adelaide,Mcharg Creek,5157,-35.272236,138.737301
SA,South Australia,NULL,ADE,Adelaide,Hallett Cove,5158,-35.077039,138.518026
SA,South Australia,NULL,ADE,Adelaide,O'Halloran Hill,5158,-35.069707,138.554487
SA,South Australia,NULL,ADE,Adelaide,Sheidow Park,5158,-35.076417,138.533391
SA,South Australia,NULL,ADE,Adelaide,Trott Park,5158,-35.076065,138.539854
SA,South Australia,NULL,ADE,Adelaide,Aberfoyle Park,5159,-35.076282,138.593723
SA,South Australia,NULL,ADE,Adelaide,Chandlers Hill,5159,-35.072405,138.619173
SA,South Australia,NULL,ADE,Adelaide,Flagstaff Hill,5159,-35.052200,138.587723
SA,South Australia,NULL,ADE,Adelaide,Happy Valley,5159,-35.082337,138.563207
SA,South Australia,NULL,ADE,Adelaide,Lonsdale,5160,-35.098851,138.498008
SA,South Australia,NULL,ADE,Adelaide,Port Stanvac,5160,-35.110479,138.474426
SA,South Australia,NULL,ADE,Adelaide,Old Reynella,5161,-35.093873,138.541490
SA,South Australia,NULL,ADE,Adelaide,Reynella,5161,-35.088625,138.541987
SA,South Australia,NULL,ADE,Adelaide,Reynella East,5161,-35.089592,138.549695
SA,South Australia,NULL,ADE,Adelaide,Morphett Vale,5162,-35.121055,138.523205
SA,South Australia,NULL,ADE,Adelaide,Woodcroft,5162,-35.114281,138.553960
SA,South Australia,NULL,ADE,Adelaide,Hackham,5163,-35.138794,138.532959
SA,South Australia,NULL,ADE,Adelaide,Hackham West,5163,-35.143111,138.514257
SA,South Australia,NULL,ADE,Adelaide,Huntfield Heights,5163,-35.152198,138.512820
SA,South Australia,NULL,ADE,Adelaide,Onkaparinga Hills,5163,-35.147457,138.551225
SA,South Australia,NULL,ADE,Adelaide,Christie Downs,5164,-35.129316,138.496257
SA,South Australia,NULL,ADE,Adelaide,Christies Beach,5165,-35.139309,138.474194
SA,South Australia,NULL,ADE,Adelaide,Christies Beach North,5165,-35.130610,138.481868
SA,South Australia,NULL,ADE,Adelaide,O'Sullivan Beach,5166,-35.115305,138.478636
SA,South Australia,NULL,ADE,Adelaide,Port Noarlunga,5167,-35.148558,138.471519
SA,South Australia,NULL,ADE,Adelaide,Port Noarlunga South,5167,-35.169769,138.466931
SA,South Australia,NULL,ADE,Adelaide,Noarlunga Centre,5168,-35.139646,138.493208
SA,South Australia,NULL,ADE,Adelaide,Noarlunga Downs,5168,-35.147799,138.502344
SA,South Australia,NULL,ADE,Adelaide,Old Noarlunga,5168,-35.181980,138.501845
SA,South Australia,NULL,ADE,Adelaide,Moana,5169,-35.197777,138.473122
SA,South Australia,NULL,ADE,Adelaide,Seaford,5169,-35.191388,138.477540
SA,South Australia,NULL,ADE,Adelaide,Seaford Heights,5169,-35.201188,138.491088
SA,South Australia,NULL,ADE,Adelaide,Seaford Meadows,5169,-35.180479,138.486118
SA,South Australia,NULL,ADE,Adelaide,Seaford Rise,5169,-35.201368,138.487584
SA,South Australia,NULL,ADE,Adelaide,Maslin Beach,5170,-35.222707,138.479904
SA,South Australia,NULL,ADE,Adelaide,Blewitt Springs,5171,-35.163536,138.592337
SA,South Australia,NULL,ADE,Adelaide,Mclaren Flat,5171,-35.206599,138.589156
SA,South Australia,NULL,ADE,Adelaide,Mclaren Vale,5171,-35.217820,138.541823
SA,South Australia,NULL,ADE,Adelaide,Pedler Creek,5171,-35.213983,138.498103
SA,South Australia,NULL,ADE,Adelaide,Tatachilla,5171,-35.231879,138.506239
SA,South Australia,NULL,ADE,Adelaide,Dingabledinga,5172,-35.268849,138.630067
SA,South Australia,NULL,ADE,Adelaide,Hope Forest,5172,-35.278562,138.620099
SA,South Australia,NULL,ADE,Adelaide,Kuitpo,5172,-35.229636,138.684666
SA,South Australia,NULL,ADE,Adelaide,Kuitpo Colony,5172,-35.285428,138.694749
SA,South Australia,NULL,ADE,Adelaide,Kyeema,5172,-35.269828,138.701914
SA,South Australia,NULL,ADE,Adelaide,Montarra,5172,-35.264102,138.618518
SA,South Australia,NULL,ADE,Adelaide,Pages Flat,5172,-35.346617,138.539961
SA,South Australia,NULL,ADE,Adelaide,The Range,5172,-35.246367,138.622423
SA,South Australia,NULL,ADE,Adelaide,Whites Valley,5172,-35.273378,138.522137
SA,South Australia,NULL,ADE,Adelaide,Willunga,5172,-35.271842,138.554265
SA,South Australia,NULL,ADE,Adelaide,Willunga Hill,5172,-35.290492,138.584712
SA,South Australia,NULL,ADE,Adelaide,Willunga South,5172,-35.282579,138.555078
SA,South Australia,NULL,ADE,Adelaide,Yundi,5172,-35.317280,138.634077
SA,South Australia,NULL,ADE,Adelaide,Aldinga,5173,-35.267326,138.483136
SA,South Australia,NULL,ADE,Adelaide,Aldinga Beach,5173,-35.278875,138.461803
SA,South Australia,NULL,ADE,Adelaide,Port Willunga,5173,-35.259436,138.462289
SA,South Australia,NULL,ADE,Adelaide,Silver Sands,5173,-35.308628,138.449484
SA,South Australia,NULL,ADE,Adelaide,Sellicks Beach,5174,-35.329671,138.448146
SA,South Australia,NULL,ADE,Adelaide,Sellicks Hill,5174,-35.347100,138.483446
SA,South Australia,NULL,ADE,Adelaide Hills,Blackfellows Creek,5201,-35.248592,138.707721
SA,South Australia,NULL,ADE,Adelaide Hills,Meadows,5201,-35.180739,138.763345
SA,South Australia,NULL,ADE,Adelaide Hills,Paris Creek,5201,-35.217785,138.811874
SA,South Australia,NULL,ADE,Adelaide Hills,Prospect Hill,5201,-35.216290,138.735291
