TransportId,Name,StopId,StreetNumber,StreetName,Suburb,PostCode,State,Country,EntranceType,Latitude,Longitude,ExitNumber
6305,Keith Smith,243,NULL,NULL,Mascot,2020,New South Wales,Australia,Stairs,-33.934008,151.180141,NULL
6306,Keith Smith,244,NULL,NULL,Mascot,2020,New South Wales,Australia,Escalators,-33.934003,151.180113,NULL
6307,Keith Smith,245,NULL,NULL,Mascot,2020,New South Wales,Australia,Lift,-33.933986,151.180049,NULL
6308,School,246,2,Doonside Road,Doonside,2767,New South Wales,Australia,Ramp,-33.764015,150.869281,NULL
6309,Cross,247,17,Hill End Road,Doonside,2767,New South Wales,Australia,Ramp,-33.763627,150.869234,NULL
6310,Main,248,4A,Wamsley Street,Dora Creek,2264,New South Wales,Australia,Path,-33.083823,151.501041,NULL
6311,Newport,249,4A,Wamsley Street,Dora Creek,2264,New South Wales,Australia,Stairs,-33.084114,151.500864,NULL
6312,Newport,250,4A,Wamsley Street,Dora Creek,2264,New South Wales,Australia,Stairs,-33.084021,151.500698,NULL
6313,Camden,251,3,Camden Road,Douglas Park,2569,New South Wales,Australia,Path,-34.183233,150.710546,NULL
6314,Camden,252,28,Station Street West,Douglas Park,2569,New South Wales,Australia,Path,-34.183303,150.710538,NULL
6315,New Canterbury,253,NULL,NULL,Dulwich Hill,2203,New South Wales,Australia,Stairs,-33.904761,151.139002,NULL
6316,New Canterbury,254,486,New Canterbury Road,Dulwich Hill,2203,New South Wales,Australia,Lift,-33.904772,151.138975,NULL
6317,Bedford,255,1,Bedford Crescent,Dulwich Hill,2203,New South Wales,Australia,Stairs,-33.910671,151.140584,NULL
6318,Bedford,256,3,Bedford Crescent,Dulwich Hill,2203,New South Wales,Australia,Lift,-33.910626,151.140555,NULL
6319,Station,257,28,Station Street,Dundas,2117,New South Wales,Australia,Path,-33.804026,151.033110,NULL
6320,Kissing Point,258,57,Kissing Point Road,Dundas,2117,New South Wales,Australia,Ramp,-33.803883,151.032917,NULL
6321,Kissing Point,259,57,Kissing Point Road,Dundas,2117,New South Wales,Australia,Stairs,-33.803894,151.032895,NULL
6322,Kissing Point,260,NULL,NULL,Dundas,2117,New South Wales,Australia,Path,-33.803397,151.032467,NULL
6323,Brown,261,4,Brown Street,Dungog,2420,New South Wales,Australia,Ramp,-32.402557,151.759385,NULL
6324,Brown,262,4,Brown Street,Dungog,2420,New South Wales,Australia,Stairs,-32.402493,151.759251,NULL
6325,Thompson,263,3,Thompson Lane,East Hills,2213,New South Wales,Australia,Path,-33.962011,150.984726,NULL
6326,Park,264,96,Park Road,East Hills,2213,New South Wales,Australia,Ramp,-33.961573,150.984449,NULL
6327,Park,265,96,Park Road,East Hills,2213,New South Wales,Australia,Stairs,-33.961642,150.984343,NULL
6328,Park,266,96,Park Road,East Hills,2213,New South Wales,Australia,Ramp,-33.961730,150.984255,NULL
6329,Melbourne,267,NULL,Melbourne Street,East Maitland,2323,New South Wales,Australia,Stairs,-32.744572,151.587474,NULL
6330,Bourke,268,32,Bourke Street,Richmond,2753,New South Wales,Australia,Ramp,-33.601803,150.758829,NULL
6331,Bourke,269,32,Bourke Street,Richmond,2753,New South Wales,Australia,Stairs,-33.601745,150.758729,NULL
6332,Railway,270,27,Railway Parade,Eastwood,2122,New South Wales,Australia,Ramp,-33.789929,151.082667,NULL
6333,Railway,271,20,Railway Parade,Eastwood,2122,New South Wales,Australia,Ramp,-33.790410,151.082636,NULL
6334,Railway,272,20,Railway Parade,Eastwood,2122,New South Wales,Australia,Lift,-33.790170,151.082563,NULL
6335,West,273,2C,Railway Parade,Eastwood,2122,New South Wales,Australia,Lift,-33.790149,151.082002,NULL
6336,West,274,2C,Railway Parade,Eastwood,2122,New South Wales,Australia,Path,-33.790148,151.081972,NULL
6337,New South Head,275,180,New South Head Road,Edgecliff,2027,New South Wales,Australia,Path,-33.878936,151.236154,NULL
6338,Soliders,276,4,Henderson Road,Edmondson Park,2174,New South Wales,Australia,Lift,-33.969304,150.858864,NULL
6339,Soliders,277,4,Henderson Road,Edmondson Park,2174,New South Wales,Australia,Stairs,-33.969362,150.858844,NULL
6340,Old Bathurst,278,4,Mackellar Street,Emu Plains,2750,New South Wales,Australia,Stairs,-33.745777,150.671412,NULL
6341,Mackellar,279,4,Mackellar Street,Emu Plains,2750,New South Wales,Australia,Stairs,-33.745524,150.671380,NULL
6342,Old Bathurst,280,4,Mackellar Street,Emu Plains,2750,New South Wales,Australia,Lift,-33.745827,150.671332,NULL
6343,Mackellar,281,4,Mackellar Street,Emu Plains,2750,New South Wales,Australia,Lift,-33.745657,150.671283,NULL
6344,Princes,282,2,Station Street,Engadine,2233,New South Wales,Australia,Ramp,-34.067539,151.014842,NULL
6345,Princes,283,2,Station Street,Engadine,2233,New South Wales,Australia,Ramp,-34.067195,151.014735,NULL
6346,Princes,284,35,A1,Engadine,2233,New South Wales,Australia,Lift,-34.067769,151.014681,NULL
6347,Princes,285,35-37,Princes Highway,Engadine,2233,New South Wales,Australia,Lift,-34.067381,151.014551,NULL
6348,Langston,286,NULL,Beecroft Road,Epping,2121,New South Wales,Australia,Path,-33.772548,151.082278,NULL
6349,Beecroft,287,49,Beecroft Road,Epping,2121,New South Wales,Australia,Stairs,-33.772841,151.081872,NULL
6350,Beecroft,288,56,Beecroft Road,Epping,2121,New South Wales,Australia,Lift,-33.772652,151.081804,NULL
6351,Beecroft,289,53,Beecroft Road,Epping,2121,New South Wales,Australia,Stairs,-33.772915,151.081640,NULL
6352,Beecroft,290,NULL,NULL,Epping,2121,New South Wales,Australia,Lift,-33.772720,151.081567,NULL
6353,Erskineville,291,11,Swanson Street,Erskineville,2043,New South Wales,Australia,Path,-33.900053,151.185556,NULL
6354,Ringwood,292,1,Bundanoon Road,Exeter,2579,New South Wales,Australia,Path,-34.613466,150.317799,NULL
6355,Bundanoon,293,NULL,NULL,Exeter,2579,New South Wales,Australia,Path,-34.613377,150.317359,NULL
6356,Darling,294,270,Pyrmont Street,Sydney,2000,New South Wales,Australia,Ramp,-33.876778,151.199475,NULL
6357,Pyrmont,295,456B,Harris Street,Ultimo,2007,New South Wales,Australia,Stairs,-33.876787,151.199250,NULL
6358,Dale,296,NULL,NULL,Fairfield,2165,New South Wales,Australia,Path,-33.872552,150.957049,NULL
6359,Dale,297,52,The Crescent,Fairfield,2165,New South Wales,Australia,Stairs,-33.872509,150.957006,NULL
6360,The Crescent,298,52,The Crescent,Fairfield,2165,New South Wales,Australia,Path,-33.872282,150.956899,NULL
6361,The Crescent,299,52-68,The Crescent,Fairfield,2165,New South Wales,Australia,Stairs,-33.872389,150.956864,NULL
6362,Dale,300,NULL,NULL,Fairfield,2165,New South Wales,Australia,Lift,-33.872644,150.956818,NULL
6363,The Crescent,301,NULL,NULL,Fairfield,2165,New South Wales,Australia,Lift,-33.872497,150.956712,NULL
6364,Elliotts,302,2,Montague Street,Fairy Meadow,2519,New South Wales,Australia,Stairs,-34.395096,150.896577,NULL
6365,Elliotts,303,62,Rann Street,Fairy Meadow,2519,New South Wales,Australia,Stairs,-34.395059,150.896452,NULL
6366,Tucker,304,17,Fassifern Road,Fassifern,2283,New South Wales,Australia,Ramp,-32.985674,151.581208,NULL
6367,Tucker,305,17,Fassifern Road,Fassifern,2283,New South Wales,Australia,Stairs,-32.985681,151.581175,NULL
6368,Tucker,306,4,Wallsend Road,Fassifern,2283,New South Wales,Australia,Ramp,-32.985576,151.580841,NULL
6369,Great Western,307,NULL,NULL,Faulconbridge,2776,New South Wales,Australia,Ramp,-33.696816,150.534935,NULL
6370,Great Western,308,NULL,NULL,Faulconbridge,2776,New South Wales,Australia,Stairs,-33.696780,150.534926,NULL
6371,Great Western,309,24B,Sir Henrys Parade,Faulconbridge,2776,New South Wales,Australia,Stairs,-33.696540,150.534819,NULL
6372,Great Western,310,607,Great Western Highway,Faulconbridge,2776,New South Wales,Australia,Stairs,-33.696331,150.534567,NULL
6373,Great Western,311,NULL,NULL,Faulconbridge,2776,New South Wales,Australia,Ramp,-33.696369,150.534430,NULL
6374,Miller,312,55,Miller Street,Pyrmont,2009,New South Wales,Australia,Path,-33.870463,151.192178,NULL
6375,Miller,313,1,Saunders Street,Pyrmont,2009,New South Wales,Australia,Path,-33.870768,151.191652,NULL
6376,The Crescent,314,96,The Crescent,Homebush West,2140,New South Wales,Australia,Stairs,-33.865154,151.070676,NULL
6377,The Crescent,315,318,Parramatta Road,Homebush West,2140,New South Wales,Australia,Stairs,-33.863892,151.070239,NULL
6378,Belinda,316,18,Belinda Street,Gerringong,2534,New South Wales,Australia,Ramp,-34.744778,150.817650,NULL
6379,Burton,317,4,Burton Street,Glebe,2037,New South Wales,Australia,Stairs,-33.877076,151.187564,NULL
6380,Bayview,318,5030,Palmerston Avenue,Glebe,2037,New South Wales,Australia,Ramp,-33.877294,151.187253,NULL
6381,Burfitt,319,5B,Burfitt Parade,Glenbrook,2773,New South Wales,Australia,Ramp,-33.769026,150.621263,NULL
6382,Railway,320,104,Railway Parade,Glenfield,2167,New South Wales,Australia,Stairs,-33.972077,150.893577,NULL
6383,service road,321,90,Railway Parade,Glenfield,2167,New South Wales,Australia,Stairs,-33.971739,150.893269,NULL
6384,Railway,322,108,Railway Parade,Glenfield,2167,New South Wales,Australia,Lift,-33.972286,150.893255,NULL
6385,service road,323,104,Railway Parade,Glenfield,2167,New South Wales,Australia,Lift,-33.971830,150.893173,NULL
6386,Railway,324,102,Railway Parade,Glenfield,2167,New South Wales,Australia,Stairs,-33.972475,150.893125,NULL
6387,Werona,325,77,Werona Avenue,Gordon,2072,New South Wales,Australia,Ramp,-33.755984,151.154864,NULL
6388,Werona,326,87,Werona Avenue,Gordon,2072,New South Wales,Australia,Ramp,-33.755350,151.154396,NULL
6389,St Johns,327,3,Werona Avenue,Gordon,2072,New South Wales,Australia,Stairs,-33.756120,151.154175,NULL
6390,St Johns,328,1-5,Saint Johns Avenue,Gordon,2072,New South Wales,Australia,Ramp,-33.755964,151.154096,NULL
6391,Wade,329,3,Wade Lane,Gordon,2072,New South Wales,Australia,Ramp,-33.755682,151.153977,NULL
6392,Burns,330,6,Burns Crescent,Gosford,2250,New South Wales,Australia,Lift,-33.423480,151.341944,NULL
6393,Burns,331,6,Burns Crescent,Gosford,2250,New South Wales,Australia,Stairs,-33.423481,151.341911,NULL
6394,Showground,332,40,Showground Road,Gosford,2250,New South Wales,Australia,Stairs,-33.423330,151.341414,NULL
6395,Showground,333,38,Showground Road,Gosford,2250,New South Wales,Australia,Path,-33.423383,151.341401,NULL
6396,Sloane,334,NULL,Sloane Street,Goulburn,2580,New South Wales,Australia,Path,-34.759019,149.720588,NULL
6397,Park,335,171,Sloane Street,Goulburn,2580,New South Wales,Australia,Path,-34.758126,149.719249,NULL
6398,Memorial,336,9A,South Street,Granville,2142,New South Wales,Australia,Ramp,-33.832776,151.011491,NULL
6399,Memorial,337,7-9,South Street,Granville,2142,New South Wales,Australia,Ramp,-33.832900,151.011405,NULL
6400,Botany,338,NULL,NULL,Zetland,2017,New South Wales,Australia,Stairs,-33.905966,151.203077,NULL
6401,Botany,339,297,Botany Road,Waterloo,2017,New South Wales,Australia,Stairs,-33.905818,151.203031,NULL
6402,O'Riordan,340,318B,Botany Road,Alexandria,2015,New South Wales,Australia,Escalators,-33.906278,151.202693,NULL
6403,O'Riordan,341,312,Botany Road,Alexandria,2015,New South Wales,Australia,Lift,-33.906214,151.202540,NULL
6404,Nelson,342,2B,Nelson Street,Greta,2334,New South Wales,Australia,Ramp,-32.686787,151.384282,NULL
