StateCode,State,District,City,Suburb,PostCode,Location,PropertyMedianValue,UpdatedYear,UpdatedMonth
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dundas,2117,NULL,1080000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dundas Valley,2117,NULL,1080000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oatlands,2117,NULL,1080000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Telopea,2117,NULL,1080000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carlingford,2118,NULL,882500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carlingford Court,2118,NULL,882500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carlingford North,2118,NULL,882500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kingsdene,2118,NULL,882500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Beecroft,2119,NULL,1700500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cheltenham,2119,NULL,1700500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pennant Hills,2120,NULL,1338000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Thornleigh,2120,NULL,1338000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Westleigh,2120,NULL,1338000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Epping,2121,NULL,990000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,North Epping,2121,NULL,990000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Eastwood,2122,NULL,1139500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marsfield,2122,NULL,1139500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,West Pennant Hills,2125,NULL,1650000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cherrybrook,2126,NULL,1620000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Homebush Bay,2127,NULL,748000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Newington,2127,NULL,748000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Silverwater,2128,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Summer Hill,2130,NULL,1050000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ashfield,2131,NULL,779000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Croydon,2132,NULL,1312500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Croydon Park,2133,NULL,1178000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Enfield South,2133,NULL,1178000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burwood,2134,NULL,893000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burwood North,2134,NULL,893000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Strathfield,2135,NULL,1150000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Burwood Heights,2136,NULL,727500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Enfield,2136,NULL,727500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Strathfield South,2136,NULL,727500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Breakfast Point,2137,NULL,1275000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cabarita,2137,NULL,1275000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Concord,2137,NULL,1275000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mortlake,2137,NULL,1275000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,North Strathfield,2137,NULL,1275000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Concord West,2138,NULL,910000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Liberty Grove,2138,NULL,910000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rhodes,2138,NULL,910000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Homebush,2140,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Homebush South,2140,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Homebush West,2140,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Berala,2141,NULL,896000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lidcombe,2141,NULL,896000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lidcombe North,2141,NULL,896000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rookwood,2141,NULL,896000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blaxcell,2142,NULL,632000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Camellia,2142,NULL,632000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Clyde,2142,NULL,632000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Granville,2142,NULL,632000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Holroyd,2142,NULL,632000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rosehill,2142,NULL,632000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,South Granville,2142,NULL,632000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Birrong,2143,NULL,756500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Potts Hill,2143,NULL,756500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Regents Park,2143,NULL,756500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Auburn,2144,NULL,658500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Girraween,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Greystanes,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mays Hill,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pemulwuy,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pendle Hill,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,South Wentworthville,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wentworthville,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Westmead,2145,NULL,747000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Old Toongabbie,2146,NULL,728000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Toongabbie,2146,NULL,728000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Toongabbie East,2146,NULL,728000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kings Langley,2147,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lalor Park,2147,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Seven Hills,2147,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Seven Hills West,2147,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Arndell Park,2148,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blacktown,2148,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blacktown Westpoint,2148,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Huntingwood,2148,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kings Park,2148,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marayong,2148,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Prospect,2148,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Harris Park,2150,NULL,696700.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Parramatta,2150,NULL,696700.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Parramatta Westfield,2150,NULL,696700.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,North Parramatta,2151,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,North Rocks,2151,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Northmead,2152,NULL,784000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Baulkham Hills,2153,NULL,1170000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bella Vista,2153,NULL,1170000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Winston Hills,2153,NULL,1170000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Castle Hill,2154,NULL,1535000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Beaumont Hills,2155,NULL,1145000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kellyville,2155,NULL,1145000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kellyville Ridge,2155,NULL,1145000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rouse Hill,2155,NULL,1145000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Annangrove,2156,NULL,1585000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenhaven,2156,NULL,1585000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kenthurst,2156,NULL,1585000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Canoelands,2157,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Forest Glen,2157,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenorie,2157,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dural,2158,NULL,1320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Middle Dural,2158,NULL,1320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Round Corner,2158,NULL,1320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Arcadia,2159,NULL,1800000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Berrilee,2159,NULL,1800000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fiddletown,2159,NULL,1800000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Galston,2159,NULL,1800000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Merrylands,2160,NULL,715000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Merrylands West,2160,NULL,715000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Guildford,2161,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Guildford West,2161,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Old Guildford,2161,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yennora,2161,NULL,795000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Chester Hill,2162,NULL,837500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sefton,2162,NULL,837500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carramar,2163,NULL,756250.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lansdowne,2163,NULL,756250.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Villawood,2163,NULL,756250.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Smithfield,2164,NULL,778000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Smithfield West,2164,NULL,778000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wetherill Park,2164,NULL,778000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Woodpark,2164,NULL,778000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fairfield,2165,NULL,730000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fairfield East,2165,NULL,730000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fairfield Heights,2165,NULL,730000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fairfield West,2165,NULL,730000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cabramatta,2166,NULL,752500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cabramatta West,2166,NULL,752500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Canley Heights,2166,NULL,752500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Canley Vale,2166,NULL,752500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lansvale,2166,NULL,752500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glenfield,2167,NULL,660500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ashcroft,2168,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Busby,2168,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cartwright,2168,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Green Valley,2168,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Heckenberg,2168,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hinchinbrook,2168,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sadleir,2168,NULL,710000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Casula,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Casula Mall,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Chipping Norton,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hammondville,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Liverpool,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Liverpool South,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Liverpool Westfield,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lurnea,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moorebank,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Pritchard,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Prestons,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Warwick Farm,2170,NULL,678000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cecil Hills,2171,NULL,855000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Horningsea Park,2171,NULL,855000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hoxton Park,2171,NULL,855000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Middleton Grange,2171,NULL,855000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,West Hoxton,2171,NULL,855000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pleasure Point,2172,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sandy Point,2172,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Voyager Point,2172,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Holsworthy,2173,NULL,865000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wattle Grove,2173,NULL,865000.00,2017,6
NSW,NEW SOUTH WALES,NULL,NULL,NULL,2174,NULL,869500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Abbotsbury,2176,NULL,877000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bossley Park,2176,NULL,877000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Edensor Park,2176,NULL,877000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Greenfield Park,2176,NULL,877000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Prairiewood,2176,NULL,877000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,St Johns Park,2176,NULL,877000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wakeley,2176,NULL,877000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bonnyrigg,2177,NULL,786000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bonnyrigg Heights,2177,NULL,786000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cecil Park,2178,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kemps Creek,2178,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Vernon,2178,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Austral,2179,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Leppington,2179,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Chullora,2190,NULL,932500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Greenacre,2190,NULL,932500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Lewis,2190,NULL,932500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Belfield,2191,NULL,1200000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Belmore,2192,NULL,772500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ashbury,2193,NULL,739000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Canterbury,2193,NULL,739000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hurlstone Park,2193,NULL,739000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Campsie,2194,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lakemba,2195,NULL,458000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wiley Park,2195,NULL,458000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Punchbowl,2196,NULL,885000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Roselands,2196,NULL,885000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bass Hill,2197,NULL,977500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Georges Hall,2198,NULL,925000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yagoona,2199,NULL,860000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yagoona West,2199,NULL,860000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bankstown,2200,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bankstown Aerodrome,2200,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bankstown North,2200,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bankstown Square,2200,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Condell Park,2200,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Manahan,2200,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Lewis,2200,NULL,640000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dulwich Hill,2203,NULL,820000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marrickville,2204,NULL,1250000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marrickville Metro,2204,NULL,1250000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marrickville South,2204,NULL,1250000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Arncliffe,2205,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Turrella,2205,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wolli Creek,2205,NULL,750000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Clemton Park,2206,NULL,1300000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Earlwood,2206,NULL,1300000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bardwell Park,2207,NULL,1025000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bardwell Valley,2207,NULL,1025000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bexley,2207,NULL,1025000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bexley North,2207,NULL,1025000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bexley South,2207,NULL,1025000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kingsgrove,2208,NULL,1320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Beverly Hills,2209,NULL,1193500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narwee,2209,NULL,1193500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lugarno,2210,NULL,1075000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Peakhurst,2210,NULL,1075000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Peakhurst Heights,2210,NULL,1075000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Riverwood,2210,NULL,1075000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Padstow,2211,NULL,981500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Padstow Heights,2211,NULL,981500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Revesby,2212,NULL,1051000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Revesby Heights,2212,NULL,1051000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Revesby North,2212,NULL,1051000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,East Hills,2213,NULL,1036500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Panania,2213,NULL,1036500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Picnic Point,2213,NULL,1036500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Milperra,2214,NULL,915000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Banksia,2216,NULL,740000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brighton-Le-Sands,2216,NULL,740000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kyeemagh,2216,NULL,740000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rockdale,2216,NULL,740000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Beverley Park,2217,NULL,817500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kogarah,2217,NULL,817500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kogarah Bay,2217,NULL,817500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Monterey,2217,NULL,817500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ramsgate,2217,NULL,817500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ramsgate Beach,2217,NULL,817500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Allawah,2218,NULL,722500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carlton,2218,NULL,722500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dolls Point,2219,NULL,950000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sandringham,2219,NULL,950000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sans Souci,2219,NULL,950000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hurstville,2220,NULL,780000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hurstville Grove,2220,NULL,780000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hurstville Westfield,2220,NULL,780000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blakehurst,2221,NULL,1360000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carss Park,2221,NULL,1360000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Connells Point,2221,NULL,1360000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kyle Bay,2221,NULL,1360000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,South Hurstville,2221,NULL,1360000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Penshurst,2222,NULL,674250.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mortdale,2223,NULL,1195000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oatley,2223,NULL,1195000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kangaroo Point,2224,NULL,1300000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sylvania,2224,NULL,1300000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sylvania Southgate,2224,NULL,1300000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sylvania Waters,2224,NULL,1300000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Caravan Head,2225,NULL,1350000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oyster Bay,2225,NULL,1350000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bonnet Bay,2226,NULL,1135500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Como,2226,NULL,1135500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jannali,2226,NULL,1135500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gymea,2227,NULL,1181250.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gymea Bay,2227,NULL,1181250.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Miranda,2228,NULL,1301000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yowie Bay,2228,NULL,1301000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Caringbah,2229,NULL,1225000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dolans Bay,2229,NULL,1225000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lilli Pilli,2229,NULL,1225000.00,2017,6
